"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"1140",2593,2816,2902,4375,5120,3304,3420,4016,4409,6780,"Eosinophils"
"1142",2089,2584,7220,5363,5161,1883,5299,2207,1593,908,"CD4+CD8-"
"1143",2429,1482,7003,3504,5726,4624,5102,5264,2046,1525,"CD8+CD4-"
"1144",2235,4080,1477,3925,5627,4028,2978,5176,3113,2707,"Monocytes"
"1152",2168,5702,6834,5828,5614,1916,6578,1642,1404,1191,"CD4+CD8-"
"1155",2739,3434,7084,5843,5379,1923,5720,1857,1663,1439,"CD4+CD8-"
"1161",6316,2943,1552,6548,5407,6244,1682,2796,1938,1409,"Mature SIg Kappa"
"1167",2465,564,7195,5752,5468,1649,6286,2097,1689,923,"CD4+CD8-"
"1168",2427,4922,1290,3530,4780,4209,2020,4994,2819,4207,"Monocytes"
"1175",2810,2625,6897,4446,5675,1001,5280,5832,1902,1129,"CD8+CD4-"
"1176",2265,1543,7155,5670,5564,2104,6512,2513,1683,965,"CD4+CD8-"
"1181",2190,5002,2922,3333,5055,5015,2675,5452,3661,3200,"Monocytes"
"1184",1487,2731,7196,5750,5657,1537,5762,2180,2141,1358,"CD4+CD8-"
"1186",2427,5985,7353,5866,5519,1620,6382,1582,1901,1020,"CD4+CD8-"
"1188",2207,4126,7575,5751,5358,1589,6506,2263,1958,937,"CD4+CD8-"
"1192",2117,2429,6626,2168,5674,2402,5275,6185,2029,1404,"CD8+CD4-"
"1204",1924,1990,6917,1870,5391,5145,4799,6088,1744,1363,"CD8+CD4-"
"1205",2100,4255,3190,4097,5157,3549,2208,4747,3719,3690,"Monocytes"
"1211",2803,3163,6657,5511,5430,1477,6392,2015,2080,1260,"CD4+CD8-"
"1212",2600,2273,7050,926,5430,1737,5936,6177,1507,954,"CD8+CD4-"
"1229",1850,5085,7029,5586,5407,1500,6368,1487,1544,796,"CD4+CD8-"
"1231",2628,4490,2188,2274,5475,4898,1702,5218,1987,1334,"CD56dim"
"1233",1967,1662,6954,1414,5598,3993,5268,5895,1968,1129,"CD8+CD4-"
"1235",2616,5133,307,4047,4898,4108,1989,5444,3592,2781,"Monocytes"
"1238",2158,4847,1560,3691,4804,4119,2916,4968,3479,3477,"Monocytes"
"1242",2611,2145,7106,5662,5416,1465,7002,1635,2026,1224,"CD4+CD8-"
"1243",1935,2931,7290,5789,5506,1856,5414,2412,1896,1149,"CD4+CD8-"
"1251",2120,2699,6606,2234,5273,2538,5883,6017,1859,1135,"CD8+CD4-"
"1252",2041,2153,6902,2133,5407,2508,5313,6477,2001,1287,"CD8+CD4-"
"1256",2391,4996,2797,4098,4885,4513,2305,4770,3359,3275,"Monocytes"
"1260",2463,2344,3850,4569,5250,3338,3842,4199,3875,7178,"Eosinophils"
"1261",1937,3798,7373,4103,5851,5098,5285,6023,2271,1511,"CD8+CD4-"
"1262",6132,3777,1676,6574,5401,2774,2734,5816,1707,1073,"Mature SIg Lambda"
"1263",2230,3833,2363,3913,5437,4685,2155,5337,3666,2699,"Monocytes"
"1265",2555,4626,3058,4158,4828,3980,2085,4863,3180,3124,"Monocytes"
"1266",2033,4224,7650,5721,5360,1970,6496,2105,1766,1135,"CD4+CD8-"
"1267",2288,1448,6476,1352,5368,2013,4672,6065,2056,1622,"CD8+CD4-"
"1272",2450,4597,826,4234,5176,5201,2723,5392,3498,3130,"Monocytes"
"1275",2225,4887,1099,4363,5226,4048,2550,4978,3626,4090,"Monocytes"
"1279",3195,5507,2867,3821,5155,4977,2859,5476,3262,4009,"Monocytes"
"1283",1828,2228,7120,5697,5260,1991,5853,2531,1807,854,"CD4+CD8-"
"1288",2313,4737,1714,4063,5333,5139,2409,5419,4162,3695,"Monocytes"
"1289",6078,2844,1776,6505,5213,5389,3147,3047,1932,1254,"Mature SIg Kappa"
"1295",2649,4573,1070,4190,5043,3919,2116,4937,3482,3591,"Monocytes"
"1305",2338,6063,7197,1470,5620,2321,6168,6255,1878,1412,"CD8+CD4-"
"1308",2716,2750,6855,2324,5775,2157,5252,5882,1879,1535,"CD8+CD4-"
"1312",1140,4228,7609,5810,5359,1902,6717,2180,2112,1273,"CD4+CD8-"
"1314",3128,3693,7243,5815,5453,1258,5868,2262,1836,1000,"CD4+CD8-"
"1315",3354,705,6926,6005,5552,1669,6551,1675,2240,1415,"CD4+CD8-"
"1317",1713,3283,7045,1266,5133,3187,6013,6247,1754,880,"CD8+CD4-"
"1319",2024,5351,1338,3758,4911,4923,2991,5308,3406,3210,"Monocytes"
"1324",2258,2377,7198,3058,5755,2707,5730,6279,1806,1339,"CD8+CD4-"
"1325",2737,4166,7221,823,5725,1703,5966,6455,2262,1396,"CD8+CD4-"
"1326",1943,2121,6590,1371,5556,2147,5931,6140,2037,1522,"CD8+CD4-"
"1327",2102,4117,2982,3964,4906,3597,2100,4956,3685,2902,"Monocytes"
"1328",6375,3405,2519,6577,5337,5309,1942,2977,1864,1834,"Mature SIg Kappa"
"1329",6069,4124,1131,6572,5055,3409,1865,5250,2140,1210,"Mature SIg Lambda"
"1331",2165,3183,6902,1643,5241,2686,4947,6183,1655,717,"CD8+CD4-"
"1336",1610,3184,6948,5792,5422,1404,6316,1863,1576,1098,"CD4+CD8-"
"1337",5993,3594,1444,6317,5274,2909,4663,5877,1832,1062,"Mature SIg Lambda"
"1341",6322,6483,0,6901,5615,3487,1966,6063,2171,2206,"Mature SIg Lambda"
"1347",2660,5264,2087,4097,5135,4846,1333,5219,3247,4247,"Monocytes"
"1348",2278,4512,1416,3160,4867,4662,2144,5281,3503,2988,"Monocytes"
"1350",2445,5258,2349,4083,4974,4029,2124,4919,3649,4024,"Monocytes"
"1365",6112,3906,1931,6477,5346,6006,2843,3155,1804,914,"Mature SIg Kappa"
"1368",2507,4794,1547,3387,5100,4475,1786,5134,3405,3305,"Monocytes"
"1369",2102,1015,7233,3675,5469,1884,5600,6192,2232,1511,"CD8+CD4-"
"1376",3057,4053,7095,5634,5346,1585,6219,2232,1879,951,"CD4+CD8-"
"1382",2493,1219,6799,1310,5641,2866,4839,6523,2201,1591,"CD8+CD4-"
"1386",2442,4759,2264,3570,4785,3743,2250,4914,3236,3533,"Monocytes"
"1391",6921,3115,1572,7341,5463,3824,2135,7099,2459,2139,"Mature SIg Lambda"
"1398",3036,4613,7128,5748,5354,2498,6811,2782,2483,2696,"CD4+CD8-"
"1400",2161,3375,7088,5853,5447,2347,5964,2836,2185,1265,"CD4+CD8-"
"1402",2151,5136,1089,3924,5087,4199,1848,5189,3116,3642,"Monocytes"
"1407",2870,4426,2397,3292,5075,3847,2306,4906,2871,3831,"Monocytes"
"1409",2187,5072,2218,4014,5014,3475,2178,4780,3117,5153,"Monocytes"
"1411",2282,4645,6984,5727,5500,1915,5924,2214,1318,1149,"CD4+CD8-"
"1414",2738,2844,3101,4232,5122,3099,3754,3916,4362,7035,"Eosinophils"
"1423",2636,3292,3011,4400,5148,3350,3706,4184,4127,6746,"Eosinophils"
"1424",2197,3574,7049,5738,5392,2069,6118,2547,1877,1614,"CD4+CD8-"
"1425",3118,1588,6907,2884,5585,1982,6144,5875,1868,1284,"CD8+CD4-"
"1426",5949,3516,2158,6378,5105,4771,2797,2840,1857,1048,"Mature SIg Kappa"
"1442",2660,5171,2346,3761,5020,4714,1452,5313,3419,3487,"Monocytes"
"1450",1565,2192,7394,6180,5312,1496,6409,2654,1977,1073,"CD4+CD8-"
"1451",1879,3690,7509,5893,5688,1827,5886,2608,2032,1776,"CD4+CD8-"
"1452",2119,5258,887,3319,4697,3685,2666,4748,2743,3105,"Monocytes"
"1453",2209,4745,2172,4197,4741,4742,2390,5043,3249,3179,"Monocytes"
"1470",2483,4290,1165,3845,5071,4333,2336,5007,3437,3277,"Monocytes"
"1473",2627,5250,1265,3897,4969,4299,1935,5246,3445,3494,"Monocytes"
"1475",2203,3296,6886,5627,5436,1888,6129,2685,2107,1614,"CD4+CD8-"
"1479",2576,3504,1065,2294,5356,4264,2578,5095,2025,1276,"CD56dim"
"1487",2322,4915,1990,3541,4805,3326,2367,4859,3387,3376,"Monocytes"
"1499",1282,1520,6731,1925,5757,2584,6306,6323,2172,1493,"CD8+CD4-"
"1511",2744,2697,3660,4567,5223,3556,4209,4392,3940,7830,"Eosinophils"
"1516",3189,2766,3740,4778,5304,3425,3943,4438,4025,6979,"Eosinophils"
"1517",3266,3433,3250,4510,5386,3602,3719,4053,4041,7359,"Eosinophils"
"1518",1591,822,7039,5692,5371,1907,6749,2380,1995,1254,"CD4+CD8-"
"1521",2432,4504,2936,3539,4640,3054,2372,4121,2680,4251,"Monocytes"
"1522",2397,2725,6955,1821,5717,4228,5130,5954,1669,1418,"CD8+CD4-"
"1525",2243,4918,7089,5594,5162,2055,5671,1428,1576,801,"CD4+CD8-"
"1527",1888,1808,7223,5678,5326,2238,6114,1807,1945,1273,"CD4+CD8-"
"1529",2495,3261,3424,4404,5238,3431,3579,4008,4072,7148,"Eosinophils"
"1532",2032,4255,1455,3958,4803,2995,2115,4625,3795,3167,"Monocytes"
"1536",2411,4543,1056,4010,4984,3865,2335,4514,3293,4236,"Monocytes"
"1537",6033,3466,833,6399,5180,5495,2212,2661,1675,1062,"Mature SIg Kappa"
"1538",2327,4125,1177,2234,5436,4746,2200,5034,2222,1301,"CD56dim"
"1540",2320,4236,1624,4476,5148,4567,2805,5146,3630,3623,"Monocytes"
"1541",2475,6046,177,1603,5291,4631,1528,5488,2237,1737,"CD56dim"
"1543",2196,2594,7414,6021,5605,1646,5626,2421,2166,1511,"CD4+CD8-"
"1544",3172,3417,3197,3911,5132,3163,2576,3611,4405,6478,"Eosinophils"
"1549",2425,1766,6914,5623,5351,1850,6062,2197,1421,784,"CD4+CD8-"
"1551",2308,4856,3180,4142,4809,4774,2434,4902,3144,4485,"Monocytes"
"1556",2542,4439,2835,3660,5036,4357,1874,5033,3473,3538,"Monocytes"
"1564",2146,4872,7462,5840,5465,2071,6000,1627,1803,940,"CD4+CD8-"
"1565",2649,3580,3707,4173,5088,3183,3576,4085,4053,6344,"Eosinophils"
"1571",2411,691,7280,5875,5365,1430,5926,1303,1748,914,"CD4+CD8-"
"1576",2177,4765,1198,3811,4820,4833,2423,5379,3764,3068,"Monocytes"
"1583",2640,3536,7152,1078,5455,2385,6450,5960,2108,1303,"CD8+CD4-"
"1585",1991,2272,7201,2535,5630,2445,6160,6437,1935,1210,"CD8+CD4-"
"1587",2265,5206,1694,1410,5430,4584,1622,5099,1723,1193,"CD56dim"
"1589",2128,2657,6270,2476,5798,2229,5975,6152,2073,1447,"CD8+CD4-"
"1591",2282,4785,2316,4310,5135,2953,2383,4550,3520,3494,"Monocytes"
"1597",5808,3084,2880,6328,4902,5711,1958,2560,1477,810,"Mature SIg Kappa"
"1598",1936,4921,7225,5784,5320,1502,6028,1907,1881,925,"CD4+CD8-"
"1605",2248,2780,7200,5883,5436,2046,6781,1914,2480,1501,"CD4+CD8-"
"1606",2309,2621,6756,3494,5555,2083,5049,6092,1949,1238,"CD8+CD4-"
"1612",2431,5391,2435,3697,4937,4389,3392,5542,3387,3281,"Monocytes"
"1613",1352,3775,6847,5684,5355,1732,6057,2282,1592,1036,"CD4+CD8-"
"1620",3253,1730,6937,2639,5853,5208,5458,6769,2380,1809,"CD8+CD4-"
"1622",1980,4207,2151,4222,5037,4800,1915,5781,3382,2326,"Monocytes"
"1624",2437,1288,6881,3844,5485,1184,5260,6252,1845,1290,"CD8+CD4-"
"1625",2210,3407,1950,2538,5532,5213,1419,5474,2006,1567,"CD56dim"
"1631",2344,4734,2688,3463,4720,3960,2431,4627,2739,3618,"Monocytes"
"1641",2588,2276,6868,5974,5583,2032,6220,2286,1990,1415,"CD4+CD8-"
"1650",6651,2292,2346,7065,5282,3691,1751,6111,1644,1461,"Mature SIg Lambda"
"1653",2962,1544,7045,5782,5604,2001,5033,2432,2198,1471,"CD4+CD8-"
"1656",3108,1001,7466,5793,5398,5208,6360,3155,2147,1415,"CD4+CD8-"
"1665",2328,4488,3295,1605,5232,4493,2228,4431,2053,1073,"CD56dim"
"1669",2477,4209,7035,1337,5570,2049,6289,6442,1719,1188,"CD8+CD4-"
"1673",2104,5702,567,1159,5385,5609,2132,4678,2266,1809,"CD56dim"
"1676",2341,4138,2364,4186,4726,4612,2197,4920,3183,2842,"Monocytes"
"1678",2063,3162,7334,2100,5658,4099,5199,6334,1942,1396,"CD8+CD4-"
"1684",3491,3108,3403,4816,5167,3586,3757,4439,3708,7176,"Eosinophils"
"1686",1897,1777,7191,5691,5424,1998,5448,1923,1791,1409,"CD4+CD8-"
"1688",2462,2542,3685,4504,5212,3466,3989,4285,3792,8126,"Eosinophils"
"1689",6298,3791,1741,6514,5206,6204,613,3404,1896,960,"Mature SIg Kappa"
"1693",2568,2728,2781,3811,5109,2631,2884,3877,3890,6353,"Eosinophils"
"1696",2284,5201,2287,3768,4903,4226,2601,5410,3760,3734,"Monocytes"
"1709",1476,1714,7360,5715,5521,1396,6428,2170,1804,1039,"CD4+CD8-"
"1715",2257,4783,1939,3405,5103,4283,2443,4987,3416,3852,"Monocytes"
"1723",1791,1012,7295,5865,5451,1443,5990,2335,1742,957,"CD4+CD8-"
"1724",2092,1216,6703,3144,5626,1998,5181,6338,2229,1409,"CD8+CD4-"
"1736",2832,5439,7373,5780,5280,2070,5846,2267,1820,798,"CD4+CD8-"
"1738",2634,4663,2421,3983,5556,4629,2421,5362,3602,2820,"Monocytes"
"1744",2583,5045,764,4220,5252,4003,2182,4878,2718,4073,"Monocytes"
"1755",2694,1328,6940,2158,5438,3505,4554,2421,1981,1271,"TCRgd-"
"1766",1850,5283,1055,1943,5505,4799,1792,4910,1886,1079,"CD56dim"
"1773",2430,1799,6980,2833,5673,4714,4835,5837,1878,1279,"CD8+CD4-"
"1776",1987,1441,7254,5921,5470,1372,5706,2790,2046,1298,"CD4+CD8-"
"1780",2139,1255,6903,3808,5635,2608,5206,6153,2140,1287,"CD8+CD4-"
"1783",2240,1225,7007,4587,5673,1958,5482,6432,2031,1246,"CD8+CD4-"
"1785",2071,2881,369,2465,5229,4675,1978,4934,2503,1042,"CD56dim"
"1787",2014,2668,7046,1985,5578,3257,3881,4141,1938,1179,"TCRgd-"
"1792",2564,5172,1547,3581,5004,4292,2493,5218,3424,2956,"Monocytes"
"1794",2072,4947,827,3737,4824,3308,2075,4667,2636,3959,"Monocytes"
"1796",1988,1572,7156,1818,5647,3006,6204,6537,2243,1471,"CD8+CD4-"
"1797",6740,4262,1187,6594,5175,4993,2928,3417,1816,1107,"Mature SIg Kappa"
"1802",2226,2278,6851,2098,5408,3958,5112,6032,1924,1323,"CD8+CD4-"
"1804",3035,2550,6666,2686,5653,1973,6447,6030,2077,1646,"CD8+CD4-"
"1812",2551,1533,6745,5945,5429,1851,6463,1782,1822,1290,"CD4+CD8-"
"1814",2354,2455,6085,1545,5595,1983,4699,6112,1888,1048,"CD8+CD4-"
"1821",6378,2408,1650,6705,5059,6486,3405,2486,1766,1135,"Mature SIg Kappa"
"1830",6426,2976,1767,6718,5014,5488,2517,2993,2278,1328,"Mature SIg Kappa"
"1833",2593,2968,3242,4514,5097,3187,3639,4206,3788,6434,"Eosinophils"
"1837",1954,2804,7049,3609,5548,2736,5593,6317,1713,1202,"CD8+CD4-"
"1841",2596,4800,6897,5664,5182,1731,6066,2130,1738,798,"CD4+CD8-"
"1847",1906,3294,7399,5853,5336,1968,6007,2016,1771,1317,"CD4+CD8-"
"1859",2071,3357,7067,1976,5695,1966,5493,5336,2041,1271,"CD8+CD4-"
"1861",2298,4390,1982,3710,4752,4310,2543,4806,3047,3882,"Monocytes"
"1865",6405,4052,1334,6875,5362,5332,2364,3098,1807,1084,"Mature SIg Kappa"
"1873",2458,3105,3646,4743,5333,3714,4275,4331,4216,8191,"Eosinophils"
"1874",2109,3899,6868,5499,5474,2322,5139,6142,2099,1374,"CD8+CD4-"
"1875",3112,2203,5609,2146,5480,2218,5691,6457,2322,1607,"CD8+CD4-"
"1876",2319,3244,7169,5550,5181,1539,6015,1545,1610,731,"CD4+CD8-"
"1881",2635,4950,2386,4241,5130,3668,2342,5277,3903,3109,"Monocytes"
"1882",2318,2021,6853,5930,5690,2142,6474,2774,2433,1852,"CD4+CD8-"
"1888",2853,1839,7318,5655,5131,1556,5729,2734,1777,1028,"CD4+CD8-"
"1891",6362,3545,1337,6339,5293,6112,858,3414,1779,1347,"Mature SIg Kappa"
"1893",1967,3084,3055,4278,5123,2754,3561,3867,3957,6575,"Eosinophils"
"1894",1977,2684,7172,5908,5451,1340,5967,2404,1617,1309,"CD4+CD8-"
"1903",1966,2213,6617,2756,5206,2147,5093,6195,1939,1079,"CD8+CD4-"
"1917",1972,2117,7257,2426,5424,1744,6308,6409,1659,1659,"CD8+CD4-"
"1922",2242,1288,7191,849,5580,2574,5362,5750,1856,1271,"CD8+CD4-"
"1924",2720,2460,6794,2449,5656,4256,4847,5794,2003,1677,"CD8+CD4-"
"1928",1343,2493,7056,5797,5530,1676,6067,2766,2385,1380,"CD4+CD8-"
"1929",2380,3348,2733,4341,5119,3042,3191,4043,3790,6698,"Eosinophils"
"1930",1887,4156,7096,2201,5422,1298,6313,6397,1817,1382,"CD8+CD4-"
"1935",3053,3549,7191,5865,5328,2220,5964,1704,1745,1020,"CD4+CD8-"
"1937",2839,1227,7067,5642,5173,1769,5667,1987,1818,997,"CD4+CD8-"
"1940",2346,2537,6759,2086,5644,1305,5341,6285,1936,1628,"CD8+CD4-"
"1949",2770,4074,2323,4514,5086,4619,2387,4882,3479,3435,"Monocytes"
"1951",2165,4905,1304,4326,4819,3697,1758,4796,3149,3954,"Monocytes"
"1959",2324,4939,34,4028,4953,4686,2201,5305,3214,3973,"Monocytes"
"1961",2034,3073,7249,5956,5502,1741,5996,2136,2219,1246,"CD4+CD8-"
"1965",2454,2618,3247,4330,5203,3136,3618,3916,3797,6865,"Eosinophils"
"1966",2518,2263,6853,1975,5609,4256,5255,5939,1820,1393,"CD8+CD4-"
"1969",1864,4567,3272,4100,4820,4244,2607,5030,3666,2988,"Monocytes"
"1970",1719,3840,6951,1545,5694,3266,5634,6544,2118,1428,"CD8+CD4-"
"1972",2134,4869,324,4250,5055,4194,2894,4876,3584,4050,"Monocytes"
"1974",2300,2662,3287,4402,5171,3238,3738,3949,4097,7061,"Eosinophils"
"1978",1790,1274,7023,5742,5290,2088,5831,2048,2297,1193,"CD4+CD8-"
"1980",2490,4887,905,4063,5008,4377,2397,5034,3594,3649,"Monocytes"
"1983",2866,4249,6948,2173,5341,1060,6233,6166,1852,948,"CD8+CD4-"
"1990",2751,6189,1329,1966,5546,4968,1248,5377,2257,1570,"CD56dim"
"1991",1761,5911,7490,5783,5335,1618,5865,2073,1742,1101,"CD4+CD8-"
"1992",2231,2938,6932,5841,5577,1343,5634,2695,1865,1320,"CD4+CD8-"
"1994",2419,2201,6941,1386,5620,1752,4664,5521,2069,1257,"CD8+CD4-"
"1998",2940,5776,1740,2120,5386,5255,2571,5274,2068,1423,"CD56dim"
"2000",1995,3169,6927,5595,5470,1723,6515,1788,1586,862,"CD4+CD8-"
"2001",2865,4529,1369,3779,5339,4496,2562,5358,3813,3151,"Monocytes"
"2003",2323,3692,7467,5924,5368,1567,6000,1623,1667,931,"CD4+CD8-"
"2007",2311,4252,1517,3951,4859,4339,1894,4693,2814,4173,"Monocytes"
"2009",2055,3975,1954,2095,5278,4996,1603,5968,2156,1166,"CD56dim"
"2019",2480,5403,2402,3800,4968,4177,2189,5480,3373,2467,"Monocytes"
"2021",2858,1039,7164,5204,4965,2168,5329,1766,1651,755,"CD4+CD8-"
"2026",6474,4288,3235,6648,5350,5387,2701,3143,1887,1135,"Mature SIg Kappa"
"2028",2444,4684,1497,4261,4934,4099,2799,4776,3691,3206,"Monocytes"
"2029",2619,2094,6800,1756,5533,1714,5548,6192,2142,943,"CD8+CD4-"
"2034",2871,4944,1997,3807,4987,4875,1030,5253,3420,3011,"Monocytes"
"2035",5741,2377,1543,6701,5267,5345,2415,2535,1830,1028,"Mature SIg Kappa"
"2040",2096,4359,3115,4215,5112,4355,2240,5135,3197,3804,"Monocytes"
"2042",2148,2929,3283,4146,5028,2941,3525,3805,4637,7123,"Eosinophils"
"2046",2202,574,6772,1949,5682,2716,5639,6342,1982,1246,"CD8+CD4-"
"2050",2438,3242,2666,4453,5284,3487,3824,4129,4282,7070,"Eosinophils"
"2053",6415,4066,2815,6809,4968,4651,2004,3200,2251,1193,"Mature SIg Kappa"
"2054",2348,5211,2730,3611,5184,4857,1731,5375,3111,3368,"Monocytes"
"2071",2351,4434,2959,3930,4629,4338,2281,4490,2774,3475,"Monocytes"
"2073",2418,4607,1814,4382,4719,3559,2527,4741,3558,3910,"Monocytes"
"2077",2337,4997,474,4051,4922,3898,2393,5119,3540,3305,"Monocytes"
"2078",2111,3065,6737,1905,5597,1934,4873,1747,2053,1436,"TCRgd-"
"2079",3248,2916,7092,5797,5439,2033,6586,2302,2086,1312,"CD4+CD8-"
"2081",2220,1484,6883,3618,5530,1746,6122,6367,1975,1257,"CD8+CD4-"
"2086",2174,907,7029,2717,5720,4089,4982,6550,2254,1677,"CD8+CD4-"
"2094",2235,5113,7155,5801,5408,1961,6438,2196,1842,974,"CD4+CD8-"
"2102",2020,1622,7002,4992,5926,4313,5263,6268,1972,1442,"CD8+CD4-"
"2104",5839,4267,2696,6506,5132,5051,2473,2501,1774,1166,"Mature SIg Kappa"
"2109",2723,2833,3819,4543,5167,3523,3814,4319,4356,6637,"Eosinophils"
"2115",2129,5022,1748,3774,4956,4758,2345,5204,3377,3531,"Monocytes"
"2119",2324,5002,1367,4183,5083,3312,3173,5176,3163,2070,"Monocytes"
"2122",2276,3495,7082,5566,5108,1786,5434,2316,1422,601,"CD4+CD8-"
"2127",2130,5202,2373,3679,4834,4317,3065,4777,3463,4110,"Monocytes"
"2128",1802,3597,6986,2263,5332,2349,4892,6278,2091,1065,"CD8+CD4-"
"2130",2289,4571,2113,3717,4796,4244,2156,4949,3153,3132,"Monocytes"
"2132",2340,2254,7130,5873,5464,1365,5595,2168,1645,1098,"CD4+CD8-"
"2137",1866,4874,2579,1344,5371,5428,2667,5031,2038,1672,"CD56dim"
"2143",2108,1858,7276,5801,5554,1617,5596,2030,1462,888,"CD4+CD8-"
"2144",2714,4141,3354,3922,5553,4347,2012,5251,3890,3116,"Monocytes"
"2155",3029,3262,3632,4376,5074,3333,3786,4197,4357,6937,"Eosinophils"
"2157",1947,4807,1053,3728,4884,4031,2540,4712,3101,3431,"Monocytes"
"2159",2069,3261,6851,3986,5458,2756,5764,6332,1493,905,"CD8+CD4-"
"2163",2272,4822,1879,2814,4675,4447,2265,4754,3119,4715,"Monocytes"
"2165",6424,2938,2012,7134,5524,6913,1180,2459,2361,1703,"Mature SIg Kappa"
"2168",2716,5319,1844,1000,5691,5061,1377,4860,1904,1439,"CD56dim"
"2169",2807,5217,1153,4162,5194,4748,1845,5190,3621,3593,"Monocytes"
"2182",2424,3233,6976,5520,4991,1644,3949,2067,1703,775,"CD4+CD8-"
"2190",2450,5501,1424,3838,5291,3582,2581,5059,3546,4375,"Monocytes"
"2191",1959,2475,6914,3554,5329,1924,5949,6108,1366,905,"CD8+CD4-"
"2196",2358,5008,1693,1755,5141,4861,1960,4706,2075,1112,"CD56dim"
"2200",1696,3249,7049,1266,5326,1496,5876,6289,1777,1042,"CD8+CD4-"
"2201",2444,4563,1394,2485,4825,3413,1912,4695,3026,4085,"Monocytes"
"2212",3285,3008,6704,5810,5491,1837,5912,2107,1750,1363,"CD4+CD8-"
"2214",2291,4421,1705,3758,4943,4576,2423,4933,3662,3386,"Monocytes"
"2215",2378,3663,2088,2519,5473,4912,1818,5110,2288,1469,"CD56dim"
"2216",6236,3977,2327,6674,5125,6075,1678,3113,1819,1564,"Mature SIg Kappa"
"2218",2464,1879,6924,5467,5102,1674,5480,2269,1445,705,"CD4+CD8-"
"2221",2726,4040,7359,5692,5196,1799,6012,1984,1732,734,"CD4+CD8-"
"2223",6162,3847,297,6396,5095,4697,3199,3245,1737,1493,"Mature SIg Kappa"
"2224",6621,1634,2706,7155,5476,2942,2697,6183,2393,1737,"Mature SIg Lambda"
"2228",2643,4503,2076,4153,4747,3481,1864,4405,2954,2996,"Monocytes"
"2234",2254,4931,96,4218,5231,4616,1551,5383,3431,3479,"Monocytes"
"2239",2722,894,7219,5562,5223,1547,5912,2627,1801,1235,"CD4+CD8-"
"2240",2109,3838,6757,2772,5645,3784,2771,5757,1761,1149,"CD8+CD4-"
"2242",6401,2952,2232,6495,5257,6331,3967,2926,1759,1051,"Mature SIg Kappa"
"2248",2172,2709,2516,4116,5146,2577,3674,3946,3990,6210,"Eosinophils"
"2260",2747,3039,2084,4490,5216,3476,3691,4132,4080,7214,"Eosinophils"
"2263",2796,2928,3458,4473,5305,3225,3791,3966,4076,7032,"Eosinophils"
"2269",2414,4980,2603,4458,5334,4149,2248,5060,3420,3808,"Monocytes"
"2271",3224,3098,7140,4647,5751,1691,5821,6425,2129,1317,"CD8+CD4-"
"2274",1689,2302,6679,4541,5506,2028,5118,6129,2016,1235,"CD8+CD4-"
"2276",1004,4191,7284,5742,5328,1873,5909,2029,1566,1022,"CD4+CD8-"
"2279",2798,2332,4021,4508,5295,3205,3683,4069,4494,7082,"Eosinophils"
"2286",2810,2057,3614,4507,5278,3184,3891,4236,4450,7352,"Eosinophils"
"2291",2421,4019,418,4259,5066,4369,2241,4834,2974,2960,"Monocytes"
"2292",2168,2412,2245,2071,5380,5506,1072,5507,2271,1724,"CD56dim"
"2299",2141,5775,855,2294,5601,4442,2143,5159,2525,1951,"CD56dim"
"2301",1951,1326,7226,5918,5425,1810,6219,2313,2015,1328,"CD4+CD8-"
"2303",2505,3503,7249,1681,5336,2187,6067,6143,1737,885,"CD8+CD4-"
"2308",2531,3666,7292,5708,5433,1372,6003,1952,1629,885,"CD4+CD8-"
"2309",5905,5527,649,6545,5152,3914,4701,2454,1687,833,"Mature SIg Kappa"
"2312",2536,2929,2034,2313,4998,4224,2002,4180,2216,1079,"CD56dim"
"2320",2099,2433,2464,1288,5297,5041,1875,5101,2094,1124,"CD56dim"
"2322",2877,3049,3653,4472,5163,3295,4047,4166,4113,7112,"Eosinophils"
"2324",2673,2004,7056,5917,5596,1422,6253,2255,2115,1249,"CD4+CD8-"
"2325",2341,5875,886,2141,5492,3070,2029,4095,2049,1298,"CD56dim"
"2327",2902,1260,7159,5912,5566,1937,5829,2091,1961,1202,"CD4+CD8-"
"2331",6330,2714,1823,6718,5028,6102,971,2199,1898,1317,"Mature SIg Kappa"
"2333",2382,3784,6924,1609,5764,1966,5835,6250,1780,1350,"CD8+CD4-"
"2338",2292,5328,457,3664,5106,4204,2351,5601,3344,2945,"Monocytes"
"2339",2647,4920,2958,3980,5048,3799,2249,5077,3442,3714,"Monocytes"
"2341",6439,2578,1156,6945,5601,7007,2541,3006,2264,1434,"Mature SIg Kappa"
"2342",2476,2580,7002,1731,5273,1845,5617,6111,1274,1121,"CD8+CD4-"
"2348",2076,2483,1636,2059,5239,4348,1973,5110,2218,1439,"CD56dim"
"2349",2103,1926,7200,1493,5675,1664,4903,5840,2049,1168,"CD8+CD4-"
"2356",3422,3337,3641,4642,5247,3598,4161,4294,4320,7529,"Eosinophils"
"2359",2730,3589,3287,4210,5108,3491,3826,3860,3763,6811,"Eosinophils"
