"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"1012",2367,2038,5899,707,4417,1717,4924,5205,1524,750,"CD8+CD4-"
"1015",2247,2651,6819,5074,4895,2028,5500,853,1170,677,"CD4+CD8-"
"1016",1995,4680,6519,5156,4802,1958,6128,2170,664,762,"CD4+CD8-"
"1023",2863,4717,2574,4408,5387,4266,3065,4875,2317,2940,"Monocytes"
"1025",2202,4397,4721,2297,5135,1598,3171,2267,1902,921,"CD56dim"
"1026",1316,3045,7069,5485,5447,1197,6556,1729,1261,1114,"CD4+CD8-"
"1027",5483,5051,1448,6463,5493,3522,3766,6462,1115,1077,"Mature SIg Lambda"
"1028",3364,3137,7094,5712,5398,2049,6462,2133,1375,1354,"CD4+CD8-"
"1029",2057,2883,6631,5128,4899,2197,5797,2971,1042,829,"CD4+CD8-"
"1031",1598,3773,6500,5254,5171,2351,6145,3176,1531,1023,"CD4+CD8-"
"1032",2135,4309,6604,3010,5280,2029,4908,5999,1782,1088,"CD8+CD4-"
"1034",2675,2775,6353,2452,5174,1798,5067,5890,1874,1046,"CD8+CD4-"
"1036",2211,1085,6795,5213,5147,1342,5511,2276,1932,978,"CD4+CD8-"
"1037",3071,2970,6763,1670,5156,615,5475,5967,997,1128,"CD8+CD4-"
"1040",4041,4012,6464,5155,5168,2018,6250,1851,1744,1063,"CD4+CD8-"
"1044",2988,4132,3860,5068,5858,3031,4139,4881,4758,7104,"Eosinophils"
"1046",3243,2930,6998,5504,5307,2294,5664,2959,984,829,"CD4+CD8-"
"1047",2504,4031,2244,1403,5457,2811,2140,2836,1765,1130,"CD56dim"
"1048",2349,1405,6882,5572,4991,2123,5896,2439,2225,1139,"CD4+CD8-"
"1054",2262,3400,3906,4763,5556,3418,3933,4762,5039,6688,"Eosinophils"
"1059",3197,4708,6634,1807,5629,2228,5196,6154,2185,1153,"CD8+CD4-"
"1060",1954,2427,6731,445,5666,2753,5621,6281,1800,1156,"CD8+CD4-"
"1067",2756,2808,6702,5603,5510,1890,5337,2045,1956,1144,"CD4+CD8-"
"1068",2523,3499,6238,4967,4744,2336,5576,1550,1065,665,"CD4+CD8-"
"1073",2685,2337,6501,2314,5402,2141,6651,5851,2137,1367,"CD8+CD4-"
"1075",2186,3127,3948,4733,5618,2527,3569,4622,4661,6733,"Eosinophils"
"1076",2665,2922,6652,5632,5363,2000,5897,2776,1705,1100,"CD4+CD8-"
"1081",3391,3180,7056,5442,5301,1621,6154,2981,1766,834,"CD4+CD8-"
"1083",1670,1954,7387,5793,5348,1632,6013,2272,1479,892,"CD4+CD8-"
"1084",3579,1445,6704,613,5679,1900,5434,6457,1903,1397,"CD8+CD4-"
"1085",1228,4194,6878,5285,5026,2192,6667,2052,1877,1038,"CD4+CD8-"
"1091",2797,1885,7122,5536,5354,2129,5663,2801,1234,1083,"CD4+CD8-"
"1092",2362,1166,6971,2203,5397,1582,5070,6357,1879,1049,"CD8+CD4-"
"1093",2524,4046,2945,2068,5240,4043,2402,2963,1370,1378,"CD56dim"
"1097",1425,2970,7035,5435,5220,2263,5828,3294,1404,1069,"CD4+CD8-"
"1098",2794,4045,2672,3738,4875,3544,3182,4119,1253,1496,"Monocytes"
"1100",2752,2971,6589,5481,5229,1957,5855,2318,1242,1086,"CD4+CD8-"
"1103",2071,5092,1756,1991,4903,4465,2289,3993,1575,1015,"CD56dim"
"1104",2080,3059,6542,5089,4895,2523,5616,2526,1215,567,"CD4+CD8-"
"1105",2151,2764,6412,4936,4902,1565,5337,2420,1142,730,"CD4+CD8-"
"1107",2742,4053,3891,4881,5725,3384,3578,4817,5970,6999,"Eosinophils"
"1109",2060,2403,6767,1245,5593,1935,5262,6280,1816,1230,"CD8+CD4-"
"1110",2088,3738,7101,5504,5324,1529,6005,2471,1222,927,"CD4+CD8-"
"1112",1714,4620,7061,5530,5240,1595,5881,1377,1154,975,"CD4+CD8-"
"1117",2451,3831,3507,4792,5652,3162,3912,4532,5029,6773,"Eosinophils"
"1121",2661,2564,6811,1659,5615,1848,5303,6132,2008,1049,"CD8+CD4-"
"1123",1724,1860,6812,1608,5600,2383,5697,6164,2230,1169,"CD8+CD4-"
"1125",2405,1986,6542,1626,5250,2777,5855,6117,1025,773,"CD8+CD4-"
"1127",3100,5085,4120,4511,5115,4070,2604,4888,3546,2731,"Monocytes"
"1128",2517,2361,6181,5082,4921,1941,5540,2828,1124,647,"CD4+CD8-"
"1130",2294,3989,6783,5379,5171,2215,5606,1242,584,674,"CD4+CD8-"
"1132",2350,3753,6544,1412,5424,2246,5287,6066,2136,1147,"CD8+CD4-"
"1143",2470,2458,5997,2588,4937,2236,4692,5570,1584,947,"CD8+CD4-"
"1146",2398,4643,6869,5458,5380,1586,6047,1992,1145,1192,"CD4+CD8-"
"1147",2082,4830,6592,733,5549,2370,4833,6319,1709,1183,"CD8+CD4-"
"1149",1604,3392,6810,5587,5351,2006,6273,2121,1246,892,"CD4+CD8-"
"1155",2202,2702,3663,4837,5783,3567,3779,4495,4911,6671,"Eosinophils"
"1157",2571,4663,3346,2375,5360,3869,1865,4407,1336,1156,"CD56dim"
"1161",2290,3781,695,1653,5454,1268,2383,4555,2414,1313,"CD56dim"
"1163",2463,4942,4091,4766,5594,3335,3099,5106,4923,7089,"Eosinophils"
"1167",2230,4714,2475,2012,5159,4385,1967,4091,1319,832,"CD56dim"
"1169",3231,4548,3826,5087,5723,3934,1857,4883,4435,7333,"Eosinophils"
"1174",2724,3863,3265,3740,5182,2482,3371,4909,2437,3819,"Monocytes"
"1177",2743,3818,6480,2846,4733,5166,5447,6258,774,1389,"CD8+CD4-"
"1178",1682,4467,6760,5325,5057,1875,5778,2135,1188,858,"CD4+CD8-"
"1180",2207,2340,6335,2402,5328,2445,4762,5932,1895,1021,"CD8+CD4-"
"1187",2141,3021,6501,666,5492,2148,5535,6014,1831,1046,"CD8+CD4-"
"1196",2740,4224,4264,5174,5774,3272,4390,4973,4856,7123,"Eosinophils"
"1200",2287,1829,6417,1361,5366,2748,5489,6462,1670,1416,"CD8+CD4-"
"1203",874,4422,7133,5625,5472,2248,6226,543,1119,869,"CD4+CD8-"
"1205",3529,4787,5452,4790,4950,4929,4179,5120,1879,4365,"Monocytes"
"1206",2216,4227,2593,1433,5399,2482,2222,2738,1932,1178,"CD56dim"
"1208",2302,888,6625,4698,4384,1221,4697,2604,1094,498,"CD4+CD8-"
"1210",2690,4693,3951,5251,5820,3822,4168,4900,4772,7489,"Eosinophils"
"1216",3045,3932,6588,4970,4858,2207,5572,1986,927,671,"CD4+CD8-"
"1218",2330,3826,7181,5642,5438,2307,5938,2545,1479,961,"CD4+CD8-"
"1219",2062,2718,6750,5544,5419,1720,5979,2791,1343,1066,"CD4+CD8-"
"1221",2466,2465,6930,2207,5689,2555,4999,6555,2500,1419,"CD8+CD4-"
"1225",2473,5161,6762,5570,5415,1712,6375,2250,1320,952,"CD4+CD8-"
"1231",4275,4135,4997,5271,4722,3839,2000,5062,3839,3791,"Monocytes"
"1234",2310,4042,6878,2128,5621,2369,5337,6151,1909,1285,"CD8+CD4-"
"1235",3539,4019,4404,5279,5747,3914,3909,5103,5469,7455,"Eosinophils"
"1242",2132,2377,6711,2248,5499,1812,6189,6079,1234,1236,"CD8+CD4-"
"1244",2655,4238,3839,4618,5622,2909,3891,4702,4808,7261,"Eosinophils"
"1248",3112,2606,6778,5019,5121,2410,5793,1806,811,918,"CD4+CD8-"
"1250",2434,1983,6828,5542,5317,1938,5782,3278,957,1244,"CD4+CD8-"
"1252",2643,1973,7188,5403,5049,1632,6372,1523,1352,1147,"CD4+CD8-"
"1258",2707,3720,7039,5499,5325,1906,6064,2884,1329,975,"CD4+CD8-"
"1261",2269,2838,6742,2115,5287,1943,5836,6132,1046,846,"CD8+CD4-"
"1262",2201,2988,524,1578,5032,4124,2615,3157,1635,1026,"CD56dim"
"1264",2454,4848,1732,2514,5348,1796,1811,2903,1781,967,"CD56dim"
"1266",2641,1230,6819,2033,5827,613,5584,6439,1812,1236,"CD8+CD4-"
"1271",1820,3696,6416,1886,4902,2479,5715,5444,882,869,"CD8+CD4-"
"1284",2355,3748,1825,1638,5399,1565,1472,4074,2464,1086,"CD56dim"
"1287",1767,3991,7143,5379,5397,2226,5977,2121,1238,1074,"CD4+CD8-"
"1288",1786,1079,6500,1732,4895,1721,5514,5672,1746,1052,"CD8+CD4-"
"1290",4257,2423,1320,4603,4119,4132,2258,747,1748,756,"Mature SIg Kappa"
"1291",2786,2930,7022,1375,5749,3724,5576,6576,2240,1715,"CD8+CD4-"
"1297",1750,1303,7124,5692,5548,2506,6359,3054,2180,1332,"CD4+CD8-"
"1298",2761,3304,6860,5399,5165,2510,5454,2832,1310,732,"CD4+CD8-"
"1301",2271,1624,5856,3851,3834,1890,3508,1480,1116,528,"CD4+CD8-"
"1303",3018,4853,1531,2022,5636,4135,1431,4897,2263,1644,"CD56dim"
"1304",2295,2417,6607,4992,4946,1673,5813,2761,1508,680,"CD4+CD8-"
"1305",2104,2781,2393,1948,5025,1684,2128,4181,1466,878,"CD56dim"
"1306",1868,3991,7138,5572,5268,1397,6150,3304,1385,944,"CD4+CD8-"
"1307",612,2419,7213,5897,5302,2597,6377,2801,2074,1642,"CD4+CD8-"
"1312",1679,2790,7018,5417,5213,1836,5657,2089,1327,860,"CD4+CD8-"
"1318",2157,5013,831,2366,5320,4516,2488,4522,1834,1088,"CD56dim"
"1323",3065,2835,7309,5523,5338,2473,5789,2408,1159,1029,"CD4+CD8-"
"1329",2416,4393,3769,4078,5026,3334,2315,4353,1586,1886,"Monocytes"
"1333",2129,4447,3898,4930,5801,3414,3876,5089,5684,7019,"Eosinophils"
"1345",1340,3121,6849,5679,5349,2117,6364,1905,2276,1392,"CD4+CD8-"
"1346",3270,5342,4278,5314,5636,3206,4227,5283,4870,7171,"Eosinophils"
"1347",3095,3822,7365,5560,5337,1816,5484,1331,1265,1197,"CD4+CD8-"
"1348",2698,3772,6996,5429,5254,1583,5808,3066,987,662,"CD4+CD8-"
"1351",2342,3826,6972,5313,5066,1762,5755,1318,1371,794,"CD4+CD8-"
"1363",2166,4534,2579,1407,5429,2338,1873,3287,2396,1167,"CD56dim"
"1370",2326,1634,6846,5641,5283,1202,6219,2987,1078,1111,"CD4+CD8-"
"1371",2337,3201,2552,3599,4895,2900,2124,4096,2686,3497,"Monocytes"
"1373",2404,3286,6943,4727,5818,2794,6094,6650,2202,1571,"CD8+CD4-"
"1374",2931,811,7214,5880,5450,1186,6870,2486,1950,1496,"CD4+CD8-"
"1377",2801,2782,7005,5558,5283,2173,6005,2186,1090,947,"CD4+CD8-"
"1378",6034,4707,3405,6222,5351,5220,3394,3070,1663,1299,"Mature SIg Kappa"
"1380",1906,4536,6506,1650,5627,1241,5356,6141,2303,1241,"CD8+CD4-"
"1382",1770,3111,6925,5532,5248,1968,6284,1506,1334,688,"CD4+CD8-"
"1389",1812,2378,6040,1197,4787,1279,5304,5218,1587,680,"CD8+CD4-"
"1391",1698,1345,6475,1952,5622,2000,5361,6423,1955,1335,"CD8+CD4-"
"1413",2536,2725,3960,4858,5473,3255,3541,4468,4871,6697,"Eosinophils"
"1419",2615,4097,4100,4317,4980,3072,2676,4687,3434,3694,"Monocytes"
"1423",1905,1043,6729,1179,5611,1627,5649,6238,2132,1277,"CD8+CD4-"
"1425",2524,2299,7038,5543,5227,2052,5693,1086,1452,907,"CD4+CD8-"
"1433",2260,2860,6829,5186,4934,2132,5524,1135,1453,709,"CD4+CD8-"
"1434",2967,4705,4135,4357,5153,3692,2178,4533,2038,1909,"Monocytes"
"1436",986,3987,6375,2017,5255,1835,6048,5474,1274,860,"CD8+CD4-"
"1441",2074,2760,6481,1866,5059,1969,4173,5724,1486,907,"CD8+CD4-"
"1444",549,2990,6618,5861,5738,1665,6964,2229,2380,1608,"CD4+CD8-"
"1447",2007,2620,6322,1412,4679,2304,5973,5598,1917,932,"CD8+CD4-"
"1449",1997,4836,4089,4659,5571,4197,3300,5354,3638,2777,"Monocytes"
"1458",2906,4758,4314,3254,5493,4976,1285,5098,2061,1828,"CD56dim"
"1460",2836,5122,3586,3767,5422,3987,2806,4838,2584,2918,"Monocytes"
"1470",2089,2369,6904,4909,5621,1089,5309,5977,1848,1462,"CD8+CD4-"
"1476",2252,1615,7032,5553,5432,2112,5684,2778,1289,858,"CD4+CD8-"
"1487",2263,5458,2193,1707,5504,1742,1981,2962,1980,1443,"CD56dim"
"1495",3282,4132,7115,5662,5393,1770,6063,2184,582,875,"CD4+CD8-"
"1497",1655,3348,6280,4813,4489,2047,5130,2476,822,706,"CD4+CD8-"
"1503",3615,5004,3353,4617,5402,4280,1536,5110,2706,3249,"Monocytes"
"1507",1932,4180,6362,4947,4727,2456,4484,1852,2033,958,"CD4+CD8-"
"1509",2542,2397,7524,5712,5337,2137,5930,2188,1407,1631,"CD4+CD8-"
"1511",1067,1550,6919,5634,5527,1703,6313,2547,1237,927,"CD4+CD8-"
"1512",1751,3067,6937,2049,5525,2015,6515,6075,1811,1006,"CD8+CD4-"
"1517",2269,2829,3773,5209,5976,3480,3821,3973,5499,8191,"Eosinophils"
"1524",2100,3171,6280,5358,5250,1154,6359,2686,2201,1239,"CD4+CD8-"
"1525",2650,4767,4036,4529,5214,3345,2047,4455,2660,2306,"Monocytes"
"1526",2831,2184,7075,5473,5308,2564,5862,2030,1275,1411,"CD4+CD8-"
"1527",2022,4806,6889,5165,5185,2612,6371,1450,895,662,"CD4+CD8-"
"1529",2509,5117,4903,3949,5303,4224,3325,4972,2236,2587,"Monocytes"
"1537",2362,3350,7152,5476,5226,1892,6049,2622,1490,1208,"CD4+CD8-"
"1538",2198,2278,6625,1510,5512,1726,4956,6202,1888,1194,"CD8+CD4-"
"1539",2810,4383,4274,5193,5926,3757,4084,4876,4881,8191,"Eosinophils"
"1542",2588,2883,6849,5781,5556,1501,6471,2946,1226,1448,"CD4+CD8-"
"1543",3378,4627,3877,5198,5901,3607,3860,4652,5199,7821,"Eosinophils"
"1545",2284,4121,569,1849,4894,3564,1660,3883,1955,995,"CD56dim"
"1551",2260,4730,1316,2270,5404,4797,1477,4022,1899,1340,"CD56dim"
"1557",2374,4472,2699,1350,5163,4044,1572,4345,1582,1063,"CD56dim"
"1569",1778,2888,6670,5501,5190,1939,6046,2293,1465,837,"CD4+CD8-"
"1570",2912,4264,3277,4427,5425,3603,3085,4697,2662,2637,"Monocytes"
"1571",3200,4153,6700,927,5511,2214,6211,6233,1036,1167,"CD8+CD4-"
"1575",2442,2829,7176,5493,5397,2027,5633,2692,1292,1006,"CD4+CD8-"
"1576",1939,4868,4851,4634,5374,4373,3911,4737,2127,3112,"Monocytes"
"1578",2779,2391,6477,2603,5278,3070,6118,5755,996,872,"CD8+CD4-"
"1579",3369,4557,7020,5562,5403,1713,5852,3346,1508,944,"CD4+CD8-"
"1580",3588,3197,7151,5435,5197,2454,5955,3143,860,747,"CD4+CD8-"
"1589",1764,3150,6734,1967,5388,2299,6453,6096,1452,1150,"CD8+CD4-"
"1591",2409,4966,2638,4882,5132,3740,1667,4920,2560,2113,"Monocytes"
"1592",2897,3454,6489,5519,5419,2034,6627,2693,1933,1222,"CD4+CD8-"
"1599",5095,2956,2285,5539,4361,2438,1942,5033,984,915,"Mature SIg Lambda"
"1601",2267,2422,7344,5575,5336,2435,6275,2129,2099,1172,"CD4+CD8-"
"1606",2683,2393,5641,1935,4279,1622,3368,3691,1574,805,"TCRgd-"
"1607",2392,4944,3911,4063,4901,2865,2290,3299,2546,1818,"Monocytes"
"1608",2811,3993,7061,5588,5307,2019,5844,1255,1257,820,"CD4+CD8-"
"1609",3646,5232,4346,5155,5875,3534,3897,5550,5543,7475,"Eosinophils"
"1612",1561,2938,6936,5523,5384,2390,6099,2363,1714,1454,"CD4+CD8-"
"1613",2348,1546,6440,2866,5377,1252,5423,5986,1743,1055,"CD8+CD4-"
"1614",1975,4193,784,1486,5419,4320,2811,4126,1862,901,"CD56dim"
"1617",2949,2482,7006,5265,5182,2104,6103,3488,1357,1021,"CD4+CD8-"
"1622",2247,2310,6062,4314,3843,2030,4420,1196,949,477,"CD4+CD8-"
"1624",1749,3974,6920,5234,5096,1734,5324,1384,915,650,"CD4+CD8-"
"1627",2856,2998,2886,3700,4927,2495,2221,3500,2389,3079,"Monocytes"
"1634",790,4378,6925,5378,5339,1678,6327,1783,1539,901,"CD4+CD8-"
"1637",3632,1195,6679,5357,5370,2259,6549,3330,1504,1324,"CD4+CD8-"
"1640",1179,1726,6526,5381,5102,1626,6076,901,1319,938,"CD4+CD8-"
"1643",2882,2507,6846,2110,5276,2242,5923,5531,992,918,"CD8+CD4-"
"1644",2907,1778,7076,5614,5431,2418,5734,2493,1208,1001,"CD4+CD8-"
"1645",3248,5305,4582,4485,5279,4205,2885,5030,2903,3077,"Monocytes"
"1646",2773,3132,6486,5552,5235,2255,5707,1620,1076,872,"CD4+CD8-"
"1647",2210,3697,7096,5626,5400,2005,5971,2588,1781,1274,"CD4+CD8-"
"1656",2150,1638,6234,4568,4313,1909,4702,2735,830,730,"CD4+CD8-"
"1659",2355,4616,2280,4554,5555,3756,3144,4803,2684,2684,"Monocytes"
"1664",1539,3435,6877,1536,5319,2950,6030,6142,1079,941,"CD8+CD4-"
"1667",3208,3990,2711,3682,5400,3764,2906,4551,1911,2944,"Monocytes"
"1668",2342,3760,4267,3951,5211,2905,3616,4837,2043,3842,"Monocytes"
"1669",2319,5027,2106,1916,5479,2480,2069,3237,1742,1252,"CD56dim"
"1672",2505,3754,4340,2956,4573,2928,2471,4206,1654,1989,"Monocytes"
"1674",2482,2989,7020,5455,5366,1916,6185,2993,878,759,"CD4+CD8-"
"1676",3092,5145,3696,4534,5564,4502,2821,4889,2488,3001,"Monocytes"
"1680",2719,5578,2463,2863,5222,5383,1169,4071,2146,1456,"CD56dim"
"1685",3054,4417,7064,5525,5294,2283,5601,1612,768,718,"CD4+CD8-"
"1686",2223,4808,2831,1202,5352,2021,1851,1721,2486,1263,"CD56dim"
"1690",2202,3988,2232,2482,5260,2284,2068,2172,1924,1241,"CD56dim"
"1693",2716,1075,7143,5558,5319,2267,5929,2795,1372,811,"CD4+CD8-"
"1699",2600,4030,6889,2194,5892,1917,5483,6465,1939,1510,"CD8+CD4-"
"1700",2477,4293,3421,4832,5747,3276,3686,4634,5699,7098,"Eosinophils"
"1705",1403,4182,7105,5289,5062,2108,5983,2535,904,788,"CD4+CD8-"
"1714",3054,4140,3968,5102,5741,3656,3668,4536,4469,6881,"Eosinophils"
"1715",2430,4107,3692,5080,5858,3255,3434,4913,4022,7189,"Eosinophils"
"1716",2259,3077,6912,5289,5255,2209,5539,2495,1135,909,"CD4+CD8-"
"1720",2579,1872,6561,3793,5740,3117,6002,6489,2340,1665,"CD8+CD4-"
"1724",1651,4359,6840,5380,5150,2031,5833,2741,1402,1116,"CD4+CD8-"
"1725",2022,2782,6242,5336,5101,2066,6327,3104,1187,1346,"CD4+CD8-"
"1729",3068,2021,7145,5571,5414,1439,6294,3022,1639,1055,"CD4+CD8-"
"1735",1741,3994,6834,5307,5314,1648,6134,3075,1352,1359,"CD4+CD8-"
"1736",3626,1780,6852,134,5547,2620,6600,6243,2192,1277,"CD8+CD4-"
"1737",2238,5610,6360,5271,4912,3175,5766,2669,955,677,"CD4+CD8-"
"1743",3288,3441,6882,5418,5256,2888,5504,3618,1615,1555,"CD4+CD8-"
"1744",2423,4095,7062,5464,5202,2048,5412,2382,915,924,"CD4+CD8-"
"1747",1947,4235,6636,718,5526,2623,5214,6175,1698,1069,"CD8+CD4-"
"1755",1492,5158,6329,3536,5087,3190,6077,6201,1479,1088,"CD8+CD4-"
"1763",1641,3845,7087,5099,5090,1747,6008,969,1451,638,"CD4+CD8-"
"1768",5558,3825,1072,6383,5058,5076,3254,3035,1429,753,"Mature SIg Kappa"
"1773",2300,1888,6673,1778,5187,2346,5407,5599,2042,1080,"CD8+CD4-"
"1775",2274,4587,3060,3573,4892,3202,1999,4373,1476,1894,"Monocytes"
"1776",1743,2757,6688,1214,5757,1101,5342,6251,1945,1523,"CD8+CD4-"
"1779",1794,2394,6899,5333,5155,2132,5820,1883,1127,715,"CD4+CD8-"
"1782",3461,4369,4114,5269,5754,3921,4505,4952,4350,7175,"Eosinophils"
"1785",1203,3831,6929,1176,5549,2022,5727,6214,1986,1531,"CD8+CD4-"
"1788",2784,1114,6765,1573,5533,2100,5538,6195,2222,1230,"CD8+CD4-"
"1789",2841,3840,7131,5657,5306,1784,6042,2702,1246,1009,"CD4+CD8-"
"1795",2250,2095,6932,5195,5013,2158,5383,663,1139,724,"CD4+CD8-"
"1800",2882,1545,7152,5562,5284,1429,5979,2670,1267,889,"CD4+CD8-"
"1804",1762,3497,6843,5384,4955,1805,5908,2808,987,927,"CD4+CD8-"
"1805",2441,3132,7282,5589,5326,2333,5842,1337,1190,1060,"CD4+CD8-"
"1808",3297,1067,6619,2602,5507,1905,6284,6322,1116,1478,"CD8+CD4-"
"1813",1979,1721,6490,4578,4587,1315,4933,1929,1255,600,"CD4+CD8-"
"1819",3526,3921,4324,5157,5644,3501,3954,4904,4966,7257,"Eosinophils"
"1827",2345,3585,4128,5050,5863,3261,4099,4788,6150,7147,"Eosinophils"
"1830",3536,3255,6969,5433,5228,1761,6032,3181,1252,950,"CD4+CD8-"
"1838",5225,4088,3110,5644,4742,3239,2770,5326,1809,1280,"Mature SIg Lambda"
"1840",2329,3600,3858,4950,5777,3638,3901,4397,5162,7182,"Eosinophils"
"1841",1470,3984,6842,5161,4838,2177,5667,2596,1139,750,"CD4+CD8-"
"1843",2153,4994,872,3011,5403,5180,3228,3971,1691,1197,"CD56dim"
"1845",808,4087,7222,5591,5360,1732,6123,1241,1422,1208,"CD4+CD8-"
"1847",3420,1353,7343,5611,5283,1162,6055,2454,1476,1108,"CD4+CD8-"
"1848",2195,1682,6822,5770,5741,1829,5783,4180,2391,1356,"CD4+CD8-"
"1850",2994,2953,6093,2495,5051,4046,5536,5878,671,1029,"CD8+CD4-"
"1855",1972,1521,6995,5318,5141,1570,5393,2410,1379,869,"CD4+CD8-"
"1857",1676,2620,6838,5483,5201,2240,5956,2009,921,846,"CD4+CD8-"
"1859",2391,4586,3117,4060,4948,3614,1819,4673,1338,1944,"Monocytes"
"1860",2069,3221,7154,5798,5819,2154,6668,2101,2670,1810,"CD4+CD8-"
"1861",2828,2382,7327,5526,5134,1819,6019,2681,1081,855,"CD4+CD8-"
"1863",1545,4426,6777,5587,5086,1837,6058,1543,1396,912,"CD4+CD8-"
"1867",3248,4496,4074,4359,5217,3661,3093,4621,3538,3603,"Monocytes"
"1868",2516,3951,7123,5373,5234,2222,5667,2347,1001,611,"CD4+CD8-"
"1870",2758,4977,7248,5725,5497,1354,6103,2799,1499,964,"CD4+CD8-"
"1883",2282,3097,3013,3497,5022,2439,2763,4854,3427,3221,"Monocytes"
"1888",1571,2823,6717,5381,5072,2585,5733,2284,1815,860,"CD4+CD8-"
"1893",2859,3906,3882,4600,5187,3119,2311,4701,2405,3755,"Monocytes"
"1896",2327,2930,6828,1159,5717,1642,5326,6390,2291,1343,"CD8+CD4-"
"1899",2568,3228,6508,4960,4934,1947,5550,2505,1066,691,"CD4+CD8-"
"1901",2156,3963,6893,1808,5570,2277,5527,6324,2302,1225,"CD8+CD4-"
"1923",2108,3748,6946,2077,5709,2065,6495,6181,2166,1172,"CD8+CD4-"
"1924",2959,3910,6942,5514,5325,2333,6241,3127,1871,1217,"CD4+CD8-"
"1934",2852,3792,6945,5451,5113,2193,5590,2714,1045,837,"CD4+CD8-"
"1940",2112,3457,7081,3104,5560,2164,5663,6146,1950,1618,"CD8+CD4-"
"1946",3720,4509,4767,4793,4480,4373,3466,5793,4515,3313,"Monocytes"
"1949",2275,1446,6629,2345,5068,1677,5845,5774,1563,820,"CD8+CD4-"
"1950",1826,3735,6181,5428,5296,1646,6002,2705,1941,1012,"CD4+CD8-"
"1952",2754,4611,7173,1955,5668,1764,5612,6179,2444,1709,"CD8+CD4-"
"1953",2483,4461,3913,2530,5530,4208,2393,3162,1737,1077,"CD56dim"
"1956",2295,4279,2017,4300,4850,3920,2044,4774,1681,2270,"Monocytes"
"1957",2356,4561,6648,1009,5684,2669,5301,6014,2109,1233,"CD8+CD4-"
"1968",2792,5400,3982,5080,5906,3643,4016,5446,6376,7842,"Eosinophils"
"1970",1898,2829,6962,1343,5815,4948,5816,6655,2234,1668,"CD8+CD4-"
"1971",1889,3225,6818,5224,4868,2582,5884,1713,1081,941,"CD4+CD8-"
"1990",3714,3682,7154,5250,4989,2086,5817,2837,1291,829,"CD4+CD8-"
"1994",1444,3676,7150,5364,5248,1840,6202,3123,1038,924,"CD4+CD8-"
"1995",2426,3601,5586,901,4307,2305,4769,5066,1325,680,"CD8+CD4-"
"1999",1887,3410,6659,4982,4883,1992,5809,2120,1341,600,"CD4+CD8-"
"2007",1748,3889,6878,2614,5567,2749,5604,6191,2193,1291,"CD8+CD4-"
"2010",3061,3434,4365,5019,5803,3211,4292,4835,5608,7827,"Eosinophils"
"2015",2362,3403,6210,4677,4571,2286,4702,1995,742,588,"CD4+CD8-"
"2018",2590,3986,6922,5199,4947,1935,5657,729,1662,869,"CD4+CD8-"
"2020",2230,3554,6714,2184,5268,1381,6074,5551,1446,685,"CD8+CD4-"
"2027",2367,5124,447,757,5579,4636,1220,3823,1617,1150,"CD56dim"
"2028",1467,4961,6797,5466,4887,2788,5959,2930,809,1217,"CD4+CD8-"
"2031",1771,4293,6716,5817,5605,3072,5623,3923,2161,1504,"CD4+CD8-"
"2032",2137,4094,3650,4817,5772,2769,3850,4466,3699,6769,"Eosinophils"
"2033",2715,3911,7082,5486,5189,2057,6078,1323,1186,805,"CD4+CD8-"
"2037",2592,3915,6945,5456,5282,1910,5399,2645,1149,762,"CD4+CD8-"
"2038",1880,2171,7013,5467,5230,2435,5602,1160,1199,860,"CD4+CD8-"
"2041",2374,1191,6527,1894,5178,1023,5536,5929,2212,984,"CD8+CD4-"
"2045",2289,4430,6811,1265,5805,2639,4886,6384,1979,1464,"CD8+CD4-"
"2051",1293,2481,7120,5479,5537,1871,5719,2826,861,846,"CD4+CD8-"
"2054",2670,3736,4067,5048,5791,3724,4153,4625,4473,7682,"Eosinophils"
"2057",2100,3793,6836,5477,5218,1986,6407,2698,1152,918,"CD4+CD8-"
"2058",2297,5344,4058,4373,5465,4254,1957,5139,3114,3644,"Monocytes"
"2060",1758,3232,6881,1502,5292,3019,6099,6003,1304,1147,"CD8+CD4-"
"2061",3243,3499,7008,5428,5349,1751,5730,1122,1582,952,"CD4+CD8-"
"2069",1946,4118,3998,4792,5776,2988,3852,4547,5760,7044,"Eosinophils"
"2070",2277,4637,3399,4191,5275,4314,2864,4904,2818,2294,"Monocytes"
"2071",1699,4496,6787,2978,5245,2823,5846,6148,863,1080,"CD8+CD4-"
"2074",2592,3833,6277,4403,4562,2636,5577,2992,633,579,"CD4+CD8-"
"2086",2763,3680,6896,5147,5047,2076,5299,2645,1252,632,"CD4+CD8-"
"2088",5988,3267,3984,6162,5258,1846,2532,5860,1989,989,"Mature SIg Lambda"
"2094",2154,1993,6465,5241,5075,1737,5341,2152,2011,1029,"CD4+CD8-"
"2095",1921,2975,6868,5357,5080,2346,5609,2730,1522,805,"CD4+CD8-"
"2099",2460,3098,6393,1713,5155,1916,5771,5518,1162,620,"CD8+CD4-"
