"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"2431",2310,5128,6909,5596,4982,1583,5898,2255,1160,810,"CD4+CD8-"
"2433",2359,3970,7180,5883,5647,2080,5620,2041,1540,877,"CD4+CD8-"
"2434",2829,3263,4227,3633,4959,4233,2901,4376,2579,3701,"Monocytes"
"2438",2387,2034,3892,4646,5496,3664,4115,4087,3822,7905,"Eosinophils"
"2444",2118,3458,7048,5869,5571,1903,6281,1998,2226,1065,"CD4+CD8-"
"2446",3273,5356,7348,5855,5358,1854,6165,1586,1413,845,"CD4+CD8-"
"2452",2617,1932,6714,2410,5796,2520,5928,6408,2333,1442,"CD8+CD4-"
"2455",2661,2881,3226,4145,5194,2962,2695,3827,3794,6699,"Eosinophils"
"2456",1932,3734,7192,5930,5647,3593,6406,3234,2293,2087,"CD4+CD8-"
"2458",2537,3562,6852,5933,5567,1879,6391,2099,2274,1036,"CD4+CD8-"
"2465",2538,2022,7030,5902,5531,2012,6077,2339,2360,1246,"CD4+CD8-"
"2469",4805,2535,2986,5369,4679,4343,2314,5907,1168,580,"Mature SIg Lambda"
"2475",2274,3919,7448,5840,5414,1768,5685,2678,1807,1045,"CD4+CD8-"
"2479",6627,3960,3522,6613,5420,4957,2404,4438,1966,1423,"Mature SIg Kappa"
"2484",2250,2398,7269,5786,5327,1921,5671,1551,1281,1000,"CD4+CD8-"
"2488",2480,2940,6508,2874,5474,2660,5858,4271,2329,1279,"TCRgd-"
"2490",4753,2996,2591,5523,4973,5356,2745,4546,1380,874,"Mature SIg Kappa"
"2495",2760,3730,6544,2085,5415,1960,5949,6261,1358,749,"CD8+CD4-"
"2497",5893,3622,2683,6159,5320,5868,4217,4076,1604,807,"Mature SIg Kappa"
"2505",2132,379,6978,5736,5493,2150,6340,2226,1478,882,"CD4+CD8-"
"2509",2290,5017,2668,4237,5300,5161,3593,5982,3324,2732,"Monocytes"
"2534",2107,1343,6856,5800,5609,2054,6669,2191,2150,1284,"CD4+CD8-"
"2537",2721,4976,7222,5681,5488,1808,5917,2234,1481,798,"CD4+CD8-"
"2544",2195,3791,2350,2098,5640,5691,2372,4222,2180,1323,"CD56bright"
"2568",2462,1783,7061,5972,5645,2108,6025,2924,2815,1474,"CD4+CD8-"
"2570",889,2321,6970,5927,5531,2068,6499,2881,2052,1301,"CD4+CD8-"
"2571",2788,4177,3212,3790,5342,5258,2716,4871,3530,3489,"Monocytes"
"2585",2530,3348,3453,4471,5283,3320,3894,3818,4496,7280,"Eosinophils"
"2598",2293,4808,1182,3319,5614,5292,2422,5218,4934,2859,"Monocytes"
"2603",1712,3848,6923,5923,5658,2374,6312,3122,2045,1235,"CD4+CD8-"
"2606",2404,3298,6851,5791,5430,2379,6178,2114,1788,877,"CD4+CD8-"
"2623",3000,547,6909,6047,5716,1677,6834,2209,2295,1132,"CD4+CD8-"
"2624",3456,1937,6722,1540,5635,2356,5659,6236,2073,1221,"CD8+CD4-"
"2632",2284,3120,6514,1536,5348,2035,5842,6063,1807,772,"CD8+CD4-"
"2637",2590,4009,7126,5665,5355,1955,6211,2375,1450,868,"CD4+CD8-"
"2650",2429,2528,3159,4144,5421,3278,3248,3515,4416,6966,"Eosinophils"
"2652",5732,3465,3521,5754,5080,4078,2975,5064,1306,963,"Mature SIg Lambda"
"2657",1913,3300,7209,5886,5475,1557,5766,2163,1707,928,"CD4+CD8-"
"2673",2195,1800,6886,5874,5564,2430,5008,2059,1834,1221,"CD4+CD8-"
"2677",2896,4903,2726,3922,5701,5303,1896,5190,3968,3030,"Monocytes"
"2678",2042,2995,6795,5717,5464,1551,5942,3138,2265,1126,"CD4+CD8-"
"2686",1785,2917,6612,1683,5397,2105,5959,5976,2166,925,"CD8+CD4-"
"2688",2328,4008,5761,4595,3985,2081,4420,2133,844,833,"TCRgd-"
"2701",1815,2758,6475,5637,5373,1923,5908,1976,1820,778,"CD4+CD8-"
"2710",2222,3173,6581,1764,5580,1721,5882,6183,2415,988,"CD8+CD4-"
"2729",2066,2584,6667,2159,5215,1323,5961,5835,1428,879,"CD8+CD4-"
"2740",2116,3709,7224,5686,5315,2654,5768,2040,1473,894,"CD4+CD8-"
"2742",2834,1545,6731,1519,5740,2278,5119,6219,1959,1070,"CD8+CD4-"
"2750",2875,4795,6563,2287,5471,2105,5965,5847,1855,968,"CD8+CD4-"
"2765",2765,4595,6937,5782,5394,1892,5890,2312,1861,951,"CD4+CD8-"
"2779",2051,1874,6840,2342,5739,1529,5641,6269,2377,1460,"CD8+CD4-"
"2783",2816,3709,6967,6009,5469,2148,6074,2211,1661,945,"CD4+CD8-"
"2821",2537,4117,7122,5878,5570,2151,6273,2062,1774,988,"CD4+CD8-"
"2827",1506,2098,6873,1990,5724,1128,5867,6442,2125,1333,"CD8+CD4-"
"2828",5780,3391,1682,6215,5272,6431,2214,4712,1482,790,"Mature SIg Kappa"
"2840",3480,3423,6660,1538,5936,4827,6462,6691,2403,2055,"CD8+CD4-"
"2844",1786,2359,7223,5952,5546,2014,6110,1937,1632,1036,"CD4+CD8-"
"2853",2701,3424,2903,4239,5677,4986,2688,4894,3448,4300,"Monocytes"
"2854",3411,3239,6586,6073,5789,2860,6253,2986,2254,2102,"CD4+CD8-"
"2858",2132,1968,6901,2879,5889,2305,5409,6356,2111,1517,"CD8+CD4-"
"2861",3041,1920,6886,5918,5564,2191,6778,2508,2259,1204,"CD4+CD8-"
"2864",2546,2387,6602,1731,5455,4731,1428,6043,2108,1082,"CD8+CD4-"
"2870",2078,2802,6958,5611,5252,2100,5919,2722,1455,807,"CD4+CD8-"
"2874",5266,2533,3219,6247,4843,6087,2646,3581,2411,2010,"Mature SIg Kappa"
"2890",1050,2729,7188,6008,5562,1248,6060,2393,1772,1042,"CD4+CD8-"
"2901",2446,1773,6309,2587,5486,1438,5628,6068,2331,1079,"CD8+CD4-"
"2905",5959,2180,1820,6211,5210,3847,2124,5646,1804,862,"Mature SIg Lambda"
"2911",2245,2353,5669,3500,4720,5923,2720,6317,1514,2117,"CD8+CD4-"
"2914",3418,4157,6907,5725,5512,1659,6648,2728,1897,1380,"CD4+CD8-"
"2928",2765,2550,6780,5757,5355,2078,5527,2345,1491,725,"CD4+CD8-"
"2937",3773,2199,1954,1526,6026,4615,2047,3903,2346,1575,"CD56dim"
"2938",6033,3506,2718,6239,5300,4909,1914,4154,1479,862,"Mature SIg Kappa"
"2940",2675,2640,6688,5870,5659,2022,6277,2647,1804,1171,"CD4+CD8-"
"2942",2077,2502,6885,5813,5461,2337,5783,2623,1597,965,"CD4+CD8-"
"2943",2318,2087,2307,1697,5825,4927,2154,4825,2107,1562,"CD56dim"
"2949",5517,3928,517,5997,5368,5694,3432,4786,1301,945,"Mature SIg Kappa"
"2955",2847,5879,6831,2255,5531,2107,6276,1990,2052,1213,"TCRgd-"
"2960",2914,3660,3328,4231,5592,5303,2808,5175,5535,2911,"Monocytes"
"2965",5168,4671,2686,5882,4651,5333,1840,6086,1002,790,"Mature SIg Lambda"
"2976",2046,3412,7352,6088,5633,2279,6300,2293,2283,1344,"CD4+CD8-"
"2981",2667,3929,6906,5752,5487,1983,6159,2038,1716,868,"CD4+CD8-"
"2983",2455,2798,3052,4696,5593,4252,3989,4481,4564,7047,"Eosinophils"
"3002",1913,3170,6776,1290,5484,2436,5888,6266,1497,1177,"CD8+CD4-"
"3020",5513,2908,2407,6320,5219,6982,2369,3780,1731,1036,"Mature SIg Kappa"
"3029",2105,447,7385,6011,5732,1707,6165,2510,2218,1235,"CD4+CD8-"
"3031",1916,1798,6506,5852,5549,1966,5743,2054,1890,1344,"CD4+CD8-"
"3038",2601,3325,6921,1852,5624,3765,6207,6398,1674,1154,"CD8+CD4-"
"3069",5591,3309,2999,5764,5082,3482,2918,5275,1173,755,"Mature SIg Lambda"
"3076",1875,4202,6569,1841,5468,2431,5786,6316,1711,948,"CD8+CD4-"
"3082",2062,2364,6999,5855,5518,2290,6444,2438,1885,1182,"CD4+CD8-"
"3099",2259,1404,6849,4675,5739,1311,5364,6271,1929,1017,"CD8+CD4-"
"3102",2933,4318,6891,5893,5406,1674,6295,1639,1291,982,"CD4+CD8-"
"3112",2511,2774,6472,2363,5511,2068,5866,6167,2019,1268,"CD8+CD4-"
"3113",2310,904,6483,2139,5768,1827,6373,6315,2345,1325,"CD8+CD4-"
"3121",3341,2962,6876,6103,5673,1548,6727,2392,2210,1382,"CD4+CD8-"
"3122",2439,3201,7338,6062,5612,2061,6137,2380,1909,1059,"CD4+CD8-"
"3132",2339,2413,6744,1830,5252,1491,5710,5634,1525,845,"CD8+CD4-"
"3142",5604,3330,3075,6022,4715,3631,2865,4524,1095,839,"Mature SIg Lambda"
"3162",2880,1145,7056,5989,5705,2244,5832,2853,2415,1501,"CD4+CD8-"
"3163",2816,4133,3418,4250,5069,5103,3043,5126,3103,3068,"Monocytes"
"3169",3146,4557,3425,4210,5544,5163,3093,5288,3233,3606,"Monocytes"
"3174",2407,2500,3256,4197,5289,3004,3094,3487,3473,6769,"Eosinophils"
"3175",2531,3453,6787,5897,5622,2363,6017,2641,1882,1328,"CD4+CD8-"
"3188",3574,2346,3846,4762,5429,3705,4207,4334,4411,8191,"Eosinophils"
"3199",2312,3308,6840,4005,5515,3214,5866,6096,2361,1752,"CD8+CD4-"
"3201",2535,5005,2714,4070,5083,4491,2396,5309,2811,2148,"Monocytes"
"3226",2111,4605,7346,5964,5521,2045,5882,2232,1503,945,"CD4+CD8-"
"3232",4815,3537,3649,5255,4768,3777,2155,5783,1148,940,"Mature SIg Lambda"
"3237",5407,3956,2118,6234,5134,6076,1297,4815,1259,702,"Mature SIg Kappa"
"3241",2387,2310,6631,2069,5556,2445,5156,5421,2251,1477,"CD8+CD4-"
"3242",2507,2525,3814,4847,5473,3386,3816,3982,3423,7238,"Eosinophils"
"3247",2145,2378,6610,2261,5515,1088,6843,6227,2165,1014,"CD8+CD4-"
"3249",2344,2472,6661,2641,5535,2799,6116,6347,1772,1000,"CD8+CD4-"
"3250",2436,2634,3488,4619,5516,3157,3611,3869,4440,7180,"Eosinophils"
"3256",1712,3099,6638,2690,5536,2926,5723,6136,1810,1323,"CD8+CD4-"
"3260",5108,3346,1786,5938,5041,4453,4736,5006,1386,714,"Mature SIg Lambda"
"3268",2164,2637,7048,5923,5574,2307,6068,3124,1986,1014,"CD4+CD8-"
"3272",2767,2655,6810,5829,5516,1887,5597,2250,1816,1132,"CD4+CD8-"
"3279",3143,2933,6667,5967,5648,2005,6509,2934,2347,1401,"CD4+CD8-"
"3291",1715,3261,7151,1681,5693,3022,5632,6390,2085,1149,"CD8+CD4-"
"3302",2326,2886,6326,5858,5514,2125,6355,2644,2975,985,"CD4+CD8-"
"3307",2421,3480,6988,5820,5293,2309,5981,1640,1377,900,"CD4+CD8-"
"3314",5552,2916,2648,6007,4996,3881,4529,4695,1153,874,"Mature SIg Lambda"
"3322",5897,3148,2866,6644,5091,4450,2564,6334,2455,2446,"Mature SIg Lambda"
"3325",2195,1765,7280,6042,5592,2288,6003,2152,1555,980,"CD4+CD8-"
"3332",2158,4067,7266,6044,5496,1791,5988,2505,1664,1011,"CD4+CD8-"
"3336",2414,3489,2818,5385,5443,5028,3162,5118,2866,4335,"Monocytes"
"3339",2140,2297,6064,3179,4647,4575,5031,4654,880,1834,"TCRgd-"
"3346",5770,3848,3431,6276,5196,4664,3043,5651,1462,836,"Mature SIg Lambda"
"3350",2306,3911,7020,5896,5532,1999,5692,2801,2372,1104,"CD4+CD8-"
"3359",2303,3516,6799,1391,5458,1534,6168,6101,1907,1257,"CD8+CD4-"
"3369",3462,4429,3773,5199,5755,5022,3523,5123,4150,4632,"Monocytes"
"3376",2144,2428,6650,5643,5608,2137,6348,2102,1986,1243,"CD4+CD8-"
"3384",2378,3445,7329,5694,5317,2169,5790,2202,1480,994,"CD4+CD8-"
"3387",2490,4908,1108,3843,5680,5085,3235,5258,2624,3270,"Monocytes"
"3393",2788,2692,6362,1469,5674,5046,6281,6378,1952,1519,"CD8+CD4-"
"3400",2043,2109,7000,2386,5570,2249,6127,6238,2003,1138,"CD8+CD4-"
"3403",1948,2374,6950,2640,5553,2849,6195,6308,1900,1325,"CD8+CD4-"
"3410",2739,4141,7378,5976,5469,1969,5981,1713,1524,862,"CD4+CD8-"
"3436",3548,857,7107,5863,5581,2131,6685,2135,2282,1265,"CD4+CD8-"
"3437",2461,3323,6343,2104,5686,1251,5914,6171,2046,1262,"CD8+CD4-"
"3438",5829,3653,2440,5961,5176,4999,3520,4891,1423,772,"Mature SIg Kappa"
"3442",2243,4507,6990,5746,5514,2495,6320,2977,1966,1390,"CD4+CD8-"
"3451",2472,4350,7144,5821,5384,1962,6181,2155,1429,804,"CD4+CD8-"
"3457",2128,3528,6648,2323,5429,1667,6141,6222,1349,917,"CD8+CD4-"
"3460",2574,2462,6681,5761,5513,2229,6044,1992,1926,1087,"CD4+CD8-"
"3464",2045,1274,6498,5838,5573,2072,6415,2329,2109,1229,"CD4+CD8-"
"3475",2672,4677,1177,3950,5270,5034,3660,5823,3002,1978,"Monocytes"
"3489",5348,2597,2914,6092,5113,6053,1369,4275,1739,943,"Mature SIg Kappa"
"3497",2358,924,7571,6045,5708,2395,5912,3279,2832,1193,"CD4+CD8-"
"3499",2064,5549,7176,5677,5223,1833,5904,3043,1657,851,"CD4+CD8-"
"3502",3083,5603,7219,5616,5312,1966,5313,1534,1344,628,"CD4+CD8-"
"3512",2443,3573,6753,1867,5723,1672,5411,6054,2035,1466,"CD8+CD4-"
"3515",2363,3705,7241,6006,5585,1539,6527,2694,2060,1287,"CD4+CD8-"
"3516",2589,3901,6819,2285,5907,1409,6221,6436,2042,1434,"CD8+CD4-"
"3519",2343,1192,6995,5964,5518,1911,6551,2348,2511,1138,"CD4+CD8-"
"3523",1308,2401,6674,5851,5498,1794,6415,2034,2168,974,"CD4+CD8-"
"3525",2287,2761,6619,5426,5231,1637,5798,2797,1606,813,"CD4+CD8-"
"3534",2050,2581,6716,3558,6021,1350,5560,6559,2935,1428,"CD8+CD4-"
"3538",2386,2589,6967,5693,5350,1884,5701,1927,1448,795,"CD4+CD8-"
"3552",2941,4694,7210,5816,5575,4007,6324,3628,2014,2141,"CD4+CD8-"
"3562",2193,3101,6747,1556,5204,2334,5669,5758,1638,905,"CD8+CD4-"
"3565",2108,3446,6446,2169,5510,2345,6034,6207,1789,1014,"CD8+CD4-"
"3569",5964,2740,1997,6601,5602,6478,3717,4213,1719,1249,"Mature SIg Kappa"
"3594",1424,1491,6700,5895,5590,2282,6884,1943,2337,1292,"CD4+CD8-"
"3598",2712,4596,3319,3704,5734,5430,3037,5462,4502,3419,"Monocytes"
"3600",1378,2729,6786,5746,5365,2171,6585,2113,2896,2602,"CD4+CD8-"
"3632",2197,2611,6375,2445,5856,4593,5505,5638,2517,1336,"CD8+CD4-"
"3648",2578,4620,3446,4441,5319,5311,2276,5381,3601,3055,"Monocytes"
"3661",3481,2172,6671,5932,5489,2006,5840,2620,1893,1372,"CD4+CD8-"
"3671",5084,2898,2811,6029,5211,3652,3710,5045,1114,1025,"Mature SIg Lambda"
"3673",3598,5426,4502,3948,5016,5929,3089,6388,2908,3421,"Monocytes"
"3675",2951,4848,3130,3571,5570,5349,2529,5395,4651,2359,"Monocytes"
"3677",2302,2452,3690,4751,5719,4345,4061,4727,5156,7632,"Eosinophils"
"3695",2620,4027,7205,5818,5460,1782,6037,2557,1629,877,"CD4+CD8-"
"3700",1880,2749,7126,5902,5464,1878,5874,2441,1811,865,"CD4+CD8-"
"3705",2121,2863,6372,5817,5132,2076,6409,2997,2089,1407,"CD4+CD8-"
"3710",2496,3012,3626,4537,5486,3605,3641,3908,3562,8191,"Eosinophils"
"3711",2501,4421,2420,4293,5239,5231,2700,5323,3700,3625,"Monocytes"
"3718",2365,2095,3050,2412,5640,4558,1771,3208,2034,1317,"CD56dim"
"3719",2447,3091,6884,6048,5736,2584,6151,2849,1987,1218,"CD4+CD8-"
"3734",2500,2162,6553,1511,5442,3572,4861,1933,1940,1115,"TCRgd-"
"3739",5619,4572,3273,6128,5029,5841,4281,5608,1388,781,"Mature SIg Kappa"
"3741",4168,3201,2515,5420,4423,4519,4431,4551,1485,1045,"Mature SIg Lambda"
"3758",5297,3883,4353,5987,5090,4720,3159,5721,841,1498,"Mature SIg Lambda"
"3768",2663,3070,7130,5920,5499,2094,5051,2581,1830,1045,"CD4+CD8-"
"3774",1967,3298,6341,5635,5489,1902,5320,3788,2780,1193,"CD4+CD8-"
"3779",1652,2551,6768,5975,5705,1566,6326,2142,2483,1210,"CD4+CD8-"
"3787",1814,3167,6981,5823,5493,1598,6061,2568,1548,1115,"CD4+CD8-"
"3796",2205,4992,2316,2839,5372,5391,2484,5556,4934,2345,"Monocytes"
"3801",3250,5821,7367,5839,5439,1808,6610,1949,2062,885,"CD4+CD8-"
"3805",2145,2644,6584,2158,5598,2036,5113,6075,2057,1143,"CD8+CD4-"
"3809",2790,4967,7241,5854,5481,1734,6447,2313,1853,957,"CD4+CD8-"
"3815",2404,774,7131,5968,5540,2474,5712,2745,1822,1165,"CD4+CD8-"
"3821",2281,2044,6372,5506,5335,1864,5631,2604,1752,856,"CD4+CD8-"
"3822",2168,4834,7080,5771,5323,1863,5699,2677,1495,1000,"CD4+CD8-"
"3823",3133,4144,3524,3777,5333,5250,3141,5303,3522,2286,"Monocytes"
"3825",2748,4432,7317,5897,5561,1898,6414,2424,1565,1079,"CD4+CD8-"
"3829",2641,4192,6963,5616,5225,2031,5726,3055,1938,951,"CD4+CD8-"
"3830",1212,2237,6605,5721,5525,1454,6739,2216,2903,1358,"CD4+CD8-"
"3835",2423,4114,6753,5864,5552,1756,6533,2294,1923,1210,"CD4+CD8-"
"3836",2329,1782,7091,5887,5667,1437,6055,2087,1858,1179,"CD4+CD8-"
"3840",2626,4241,6898,5789,5515,1950,6151,2631,1755,845,"CD4+CD8-"
"3842",2172,3463,6686,5327,5182,3436,5406,3168,1396,2018,"CD4+CD8-"
"3849",2701,4180,3479,4660,5439,5058,3498,5119,4775,4247,"Monocytes"
"3852",6090,3064,2852,6532,5334,3425,2044,5850,1939,1154,"Mature SIg Lambda"
"3855",2373,2416,3328,4471,5574,3551,3654,3637,4252,7341,"Eosinophils"
"3856",1700,3304,6822,5919,5580,2037,6237,3635,1897,1154,"CD4+CD8-"
"3859",2317,4130,6850,5863,5329,2489,6345,3049,1971,822,"CD4+CD8-"
"3863",2038,2935,6601,2349,5787,4334,5993,6348,2665,1179,"CD8+CD4-"
"3871",2265,2018,6999,5779,5506,2146,6407,2363,2086,1202,"CD4+CD8-"
"3880",2294,1178,6832,2275,5816,1190,6178,6324,2124,1323,"CD8+CD4-"
"3901",5576,3006,3203,6536,5336,5820,2674,5140,1318,755,"Mature SIg Kappa"
"3913",2317,1113,6995,2056,5706,1730,6399,6161,2330,1388,"CD8+CD4-"
"3919",2162,1862,6768,5845,5473,1581,6679,2707,2410,1129,"CD4+CD8-"
"3928",2643,3168,7283,5802,5367,1739,6090,2442,1651,813,"CD4+CD8-"
"3933",2795,3143,6503,1875,5838,1516,6235,6373,2284,1412,"CD8+CD4-"
"3938",2507,3079,6730,5699,5388,1854,5379,2113,1344,711,"CD4+CD8-"
"3946",2728,3000,6454,5843,5295,2235,6408,2533,2384,974,"CD4+CD8-"
"3954",1382,3573,6413,5879,5622,2470,6248,1539,2153,1135,"CD4+CD8-"
"3955",2637,3409,7146,5983,5445,1978,5748,1110,1644,891,"CD4+CD8-"
"3967",2716,3878,7216,5906,5454,2572,6043,2239,2135,1229,"CD4+CD8-"
"3974",2001,4313,6838,5790,5507,1869,5984,2743,1495,848,"CD4+CD8-"
"3990",2086,4499,6998,5812,5295,1990,5692,2289,1413,760,"CD4+CD8-"
"3996",3172,2735,6935,2892,5499,3023,6001,6019,2345,1501,"CD8+CD4-"
"4022",2221,3078,6379,5946,5678,2264,6304,2038,2139,1249,"CD4+CD8-"
"4032",2028,4683,7028,5847,5409,2313,6187,2804,1647,943,"CD4+CD8-"
"4036",2614,2657,6935,5786,5407,1758,6517,2377,2514,934,"CD4+CD8-"
"4042",2323,3151,7028,6013,5622,2142,5519,2269,1880,937,"CD4+CD8-"
"4047",2211,4603,3482,4263,5550,5547,3573,5540,5201,2754,"Monocytes"
"4074",2520,2583,6672,1143,5454,2354,5982,6115,1650,1019,"CD8+CD4-"
"4081",2237,1797,2709,1287,5726,4768,4639,3942,2173,1450,"CD56dim"
"4082",2539,2986,6943,6065,5639,2155,5889,3742,2207,1303,"CD4+CD8-"
"4087",2476,2957,7060,1831,5756,975,5898,6368,2280,1609,"CD8+CD4-"
"4090",5754,3244,2202,6299,5294,6046,2849,4063,1213,740,"Mature SIg Kappa"
"4094",2018,2391,6921,2509,5802,1403,5439,6264,2106,1643,"CD8+CD4-"
"4106",2312,912,6788,5811,5570,2171,5786,1881,2244,1240,"CD4+CD8-"
"4109",6016,4554,3020,6380,5217,5928,3615,5879,1494,963,"Mature SIg Kappa"
"4118",2277,4670,2558,3589,5336,5273,3271,5252,3321,3723,"Monocytes"
"4126",1892,3237,6775,5913,5659,2246,6258,2101,2355,1257,"CD4+CD8-"
"4130",2410,3149,7245,5683,5183,2048,5472,1926,1610,766,"CD4+CD8-"
"4136",2153,3034,2617,4788,5404,3582,3700,3910,5027,7806,"Eosinophils"
"4146",2457,2429,6832,5843,5520,2023,6359,2946,2605,1188,"CD4+CD8-"
"4151",2527,2256,7037,5784,5378,1766,6453,1768,1744,827,"CD4+CD8-"
"4156",2962,5410,6985,5842,5408,1550,5806,2119,1635,731,"CD4+CD8-"
"4162",2073,2721,6749,5904,5546,1595,5704,2320,1750,1017,"CD4+CD8-"
"4185",1291,3223,6977,5836,5351,3629,6137,2096,1906,934,"CD4+CD8-"
"4204",2714,2462,6638,5826,5499,2459,6800,2186,2207,1369,"CD4+CD8-"
"4206",5565,3157,3190,5752,4830,5578,3983,4609,1447,708,"Mature SIg Kappa"
"4209",1788,4004,6675,5786,5282,2237,5905,2226,1338,851,"CD4+CD8-"
"4216",2396,2699,3549,4534,5429,3125,3863,3772,4647,8191,"Eosinophils"
"4218",2728,4656,1336,4510,5312,5079,2380,5732,3184,2663,"Monocytes"
"4222",1740,3119,6761,1680,5537,1965,5790,6402,1569,943,"CD8+CD4-"
"4225",3063,4635,2694,4786,5677,5662,2861,5433,3399,4056,"Monocytes"
"4227",3088,1345,6522,5955,5542,1852,6554,2795,2437,1407,"CD4+CD8-"
"4245",2091,1896,7167,6004,5665,2218,6110,2351,1834,1333,"CD4+CD8-"
"4262",2532,2669,6770,5838,5723,1551,6233,2054,2058,1138,"CD4+CD8-"
"4277",2384,2233,6638,2214,5662,2452,4961,6298,2054,1452,"CD8+CD4-"
"4278",2477,1473,6867,1668,5348,2339,6206,6164,1550,914,"CD8+CD4-"
"4292",1865,2604,6831,2345,5826,1027,6009,6390,2344,1614,"CD8+CD4-"
"4300",5711,4748,1694,6587,5464,4197,4295,6481,1605,1000,"Mature SIg Lambda"
"4312",2330,3093,7423,5927,5520,2092,5539,2733,1497,980,"CD4+CD8-"
"4313",2607,4351,3292,4928,5604,5173,2765,5257,3094,4021,"Monocytes"
"4314",2119,2756,6817,6084,5678,1961,5926,2820,2208,1312,"CD4+CD8-"
"4315",2424,1861,6576,5545,5395,1796,6609,1921,1721,985,"CD4+CD8-"
"4328",5324,3683,3462,5794,4940,3297,4353,5644,1329,714,"Mature SIg Lambda"
"4329",1913,3873,6831,1147,5334,2457,5984,6065,1377,798,"CD8+CD4-"
"4339",2950,1928,6568,5912,5603,2271,6171,3285,2835,1442,"CD4+CD8-"
"4346",1379,2526,6164,5647,5607,2004,6692,2342,1996,1065,"CD4+CD8-"
"4361",2507,3826,7110,5887,5504,2266,6424,2362,1745,902,"CD4+CD8-"
"4365",2424,4380,2644,3440,5450,5233,2672,5189,3915,3386,"Monocytes"
"4372",5092,2753,2927,6082,5047,4757,2792,4463,1289,666,"Mature SIg Kappa"
"4376",1566,2100,6787,5862,5570,2034,6821,2712,2783,3118,"CD4+CD8-"
"4385",2069,1113,6886,6025,5829,1701,6366,1900,1703,1325,"CD4+CD8-"
"4388",2078,2404,7016,5743,5467,1596,5752,2322,1831,1087,"CD4+CD8-"
"4394",2012,3351,7290,6001,5543,1963,6088,2526,1933,991,"CD4+CD8-"
"4397",2115,1819,7126,5981,5755,2051,5999,2492,2087,982,"CD4+CD8-"
"4402",2171,2549,3678,4450,5390,3378,3485,4069,3784,6923,"Eosinophils"
"4406",2183,3499,6937,5874,5770,1981,6080,2884,2435,1199,"CD4+CD8-"
"4408",2345,2065,6518,2192,5684,1845,6332,6260,1834,1179,"CD8+CD4-"
"4411",2684,2212,6938,1937,5504,1204,5924,6099,1771,1149,"CD8+CD4-"
"4414",2731,2450,3418,4439,5406,3481,3533,3838,4288,8005,"Eosinophils"
"4415",2634,3793,6672,5735,5489,3998,6086,4068,3123,3013,"CD4+CD8-"
"4436",2412,1657,6930,5887,5555,2199,6635,3109,1806,1051,"CD4+CD8-"
"4444",2515,4295,3317,4003,5455,5599,3007,5466,3821,2840,"Monocytes"
"4448",5751,3974,3687,6446,5288,4532,2371,5481,1268,917,"Mature SIg Lambda"
"4452",1506,3068,6944,5840,5564,2215,6458,1753,1306,982,"CD4+CD8-"
"4462",2276,3891,7173,5802,5449,1604,5467,2431,1365,690,"CD4+CD8-"
"4481",2582,975,6755,5777,5456,2175,6194,2774,2146,1154,"CD4+CD8-"
"4488",2016,4011,6772,2122,5442,1765,5680,6176,1283,1014,"CD8+CD4-"
"4489",4617,2993,1335,5777,4987,5204,3052,4701,1316,566,"Mature SIg Kappa"
"4497",1966,4307,1664,3791,5583,5477,2750,5302,4749,2347,"Monocytes"
"4513",1990,2861,6622,5746,5492,2400,5479,2490,2411,1138,"CD4+CD8-"
"4516",2823,3841,7259,5899,5444,1604,6261,2684,1766,1059,"CD4+CD8-"
"4517",1772,2451,5953,5427,5227,2175,6191,2112,1822,781,"CD4+CD8-"
"4518",2570,3026,7435,5957,5560,1740,6202,2688,2289,1229,"CD4+CD8-"
"4532",5543,3202,3866,6041,5222,4486,2885,5426,1525,1325,"Mature SIg Lambda"
"4540",2200,1203,7082,5781,5473,1996,5389,2873,1318,752,"CD4+CD8-"
"4548",2459,1439,7143,6051,5678,2046,5721,2391,1899,1257,"CD4+CD8-"
"4574",2512,4774,2802,3505,5749,5302,2734,5525,5088,3987,"Monocytes"
"4576",2278,5325,6634,5965,5521,1739,6156,1637,1798,937,"CD4+CD8-"
"4593",3019,2676,2680,4907,5809,4283,3742,4975,3970,7415,"Eosinophils"
"4597",2813,4017,7024,1872,5563,2207,6343,6212,2040,1226,"CD8+CD4-"
"4600",1895,3817,7013,2164,5597,2181,5923,6326,1666,1226,"CD8+CD4-"
"4605",2178,4021,7184,5772,5335,1528,6234,1956,1378,911,"CD4+CD8-"
"4614",3085,2918,3550,4565,5365,3663,3673,4158,4333,7418,"Eosinophils"
"4615",2441,1908,6137,2203,5072,1939,5153,3171,1460,980,"TCRgd-"
"4634",1907,2664,6649,6002,5669,1779,6086,2654,2122,1193,"CD4+CD8-"
"4657",2859,1440,6815,5715,5540,1963,5183,2225,1949,1202,"CD4+CD8-"
"4661",2366,2243,6718,2108,5460,1763,5811,5879,1714,948,"CD8+CD4-"
"4685",2576,4285,2540,3689,5359,4965,2666,4975,3310,4166,"Monocytes"
