"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"1337",3162,4594,3346,4285,5388,3267,2350,4646,3378,3058,"Monocytes"
"1342",6020,3849,1894,6506,5286,4838,2634,2740,1544,960,"Mature SIg Kappa"
"1343",2906,1467,7343,5717,5502,1461,6715,3076,2154,1260,"CD4+CD8-"
"1352",2726,3983,2550,4644,5165,3391,2442,3840,2680,3031,"Monocytes"
"1353",2228,5813,1820,1781,5451,4602,3011,5442,2122,1499,"CD56dim"
"1359",2595,2550,7011,988,5609,4773,5659,2725,1582,1581,"TCRgd-"
"1364",1663,2601,6494,5551,5409,1642,6899,1591,1740,1216,"CD4+CD8-"
"1366",2552,5041,1607,4291,5026,3440,2326,4411,2675,2075,"Monocytes"
"1369",5926,4606,1906,6460,5545,2840,817,6647,1638,1113,"Mature SIg Lambda"
"1372",2205,3220,6922,5636,5270,1263,6040,1055,1612,843,"CD4+CD8-"
"1375",3131,4136,4030,4782,5452,3336,3580,4466,5119,7504,"Eosinophils"
"1376",2486,2465,1671,1338,4796,2760,1561,3019,1600,889,"CD56dim"
"1379",1926,1182,6693,779,5711,2404,5928,6600,1853,1597,"CD8+CD4-"
"1380",3102,4510,3541,4471,5232,3656,2599,4798,3823,3116,"Monocytes"
"1389",2006,1515,6298,2318,5680,1880,5994,6457,2155,1584,"CD8+CD4-"
"1397",2717,1020,6678,1791,5340,3324,6066,6221,2545,972,"CD8+CD4-"
"1399",2473,3965,7251,5740,5198,1478,6320,2493,1418,1068,"CD4+CD8-"
"1404",1627,4175,6763,5475,5040,2704,5763,956,1297,652,"CD4+CD8-"
"1415",1670,3112,7081,5720,5507,1730,6708,1890,1650,1238,"CD4+CD8-"
"1418",3274,2974,7325,5822,5435,1897,5632,2579,1961,1102,"CD4+CD8-"
"1426",3047,4483,3630,4653,5501,3643,2412,4496,3429,2334,"Monocytes"
"1431",2045,4572,7029,2179,5847,4726,5215,5806,2460,1753,"CD8+CD4-"
"1433",2193,4460,6821,5183,5081,1573,5924,1032,1379,773,"CD4+CD8-"
"1438",2495,3437,3637,4411,5482,3435,4480,4541,5221,7296,"Eosinophils"
"1440",2372,3893,3245,521,5484,4895,861,3438,2101,1667,"CD56dim"
"1443",1722,2400,7061,5339,5203,2125,6275,2603,1897,889,"CD4+CD8-"
"1449",2862,3566,6917,1977,5755,4808,5419,5585,1914,2120,"CD8+CD4-"
"1454",6037,3845,3280,6697,5272,5834,3142,3924,1913,1944,"Mature SIg Kappa"
"1455",3100,5254,3481,4932,5534,3480,3213,4500,2626,3157,"Monocytes"
"1460",1655,1639,6276,5803,5508,1587,6449,2673,2037,1552,"CD4+CD8-"
"1463",1766,2241,6611,2300,5669,2684,3802,6349,1758,1340,"CD8+CD4-"
"1466",2235,3928,3717,4518,5458,2782,3738,4592,4231,7509,"Eosinophils"
"1468",2635,1119,6931,5581,5414,1881,5999,1721,1585,997,"CD4+CD8-"
"1469",2507,3441,6947,5753,5532,1500,6340,2201,1549,1108,"CD4+CD8-"
"1471",1830,3221,7121,5768,5516,1494,6150,2768,1676,1158,"CD4+CD8-"
"1473",5967,2830,2359,6063,5022,1943,1805,5208,1334,932,"Mature SIg Lambda"
"1476",2719,4374,1676,1900,5453,5307,1561,4922,1660,1397,"CD56dim"
"1479",2531,3325,7271,5998,5634,1976,6277,2959,3248,1219,"CD4+CD8-"
"1480",2917,5120,704,895,5714,5722,1507,5243,2345,1766,"CD56dim"
"1484",2190,5695,1729,1358,5559,5234,924,5057,2017,1442,"CD56dim"
"1490",1559,3544,7022,5623,5365,2137,6129,1746,1653,1085,"CD4+CD8-"
"1497",2862,4652,3135,4504,5315,3781,1840,4268,2319,2838,"Monocytes"
"1498",1629,1345,7496,5831,5532,836,6770,2998,1951,1138,"CD4+CD8-"
"1499",2726,3632,7095,5583,5271,1481,6335,2198,1568,793,"CD4+CD8-"
"1501",2431,5755,2072,1437,5531,4916,1090,5405,2116,1652,"CD56dim"
"1510",1379,2970,7153,5659,5367,1778,6298,2416,1841,889,"CD4+CD8-"
"1512",2704,1101,6843,5401,5264,2003,4947,2457,1754,1144,"CD4+CD8-"
"1518",2435,5215,1365,1109,5643,5028,1543,5132,2007,1607,"CD56dim"
"1521",1999,805,6840,5285,5263,2156,6099,957,1843,1040,"CD4+CD8-"
"1523",2208,5561,2050,2125,5333,4835,1528,4013,2154,1639,"CD56dim"
"1525",2555,4074,6557,1304,5761,3470,5953,6374,2009,1504,"CD8+CD4-"
"1539",2145,2989,3609,4452,5394,3202,3998,4556,4709,6749,"Eosinophils"
"1553",2512,2109,6862,264,5792,3395,6214,6651,2279,1802,"CD8+CD4-"
"1554",2502,4415,2380,2147,5427,4744,1028,4857,2120,1432,"CD56dim"
"1556",1528,1596,6780,1935,5393,951,6311,6248,1505,1136,"CD8+CD4-"
"1568",2023,3948,6927,5284,5009,1380,6094,2924,1356,664,"CD4+CD8-"
"1573",2023,1730,6709,2503,5739,1983,5451,6438,2132,1296,"CD8+CD4-"
"1576",2496,3372,6816,1432,5545,4140,2277,5133,2264,1475,"CD8+CD4-"
"1577",2948,4028,7279,5499,5299,1535,5905,2757,1355,935,"CD4+CD8-"
"1586",3191,4297,3427,4985,5241,3048,2075,4490,2628,3601,"Monocytes"
"1587",1381,2907,6606,1619,5353,1448,6208,6410,1312,1074,"CD8+CD4-"
"1600",5191,4708,1387,6131,5257,1698,4240,6140,1678,1197,"Mature SIg Lambda"
"1601",3069,3532,3938,5019,5238,3174,2724,4686,2183,3972,"Monocytes"
"1603",2627,3532,2953,4529,5124,2923,3776,4549,5000,6438,"Eosinophils"
"1605",2697,2626,6608,1832,5878,2806,5500,6583,2162,1496,"CD8+CD4-"
"1607",3059,6161,6783,5722,5374,1513,5510,2808,1703,1331,"CD4+CD8-"
"1608",1312,2397,6617,5641,5521,1791,6784,2904,1961,1200,"CD4+CD8-"
"1609",2229,3856,7095,5630,5367,1496,6143,1878,1432,895,"CD4+CD8-"
"1616",1175,2124,7176,5906,5560,1838,5900,3047,2158,1641,"CD4+CD8-"
"1617",2483,4498,1047,2132,5772,5248,1185,4019,2322,1888,"CD56dim"
"1619",3443,6157,7144,5418,5262,1451,6662,1750,1623,1012,"CD4+CD8-"
"1624",2861,4577,2467,4457,5345,4675,2658,5031,3087,2844,"Monocytes"
"1629",3012,5494,2861,4113,5246,3848,992,4463,2255,2573,"Monocytes"
"1633",2947,2629,6882,5469,5245,1368,5856,2364,1337,1138,"CD4+CD8-"
"1634",2998,1866,6808,2065,5602,4709,4863,5619,2567,1378,"CD8+CD4-"
"1637",2641,2722,6847,5654,5377,2131,6397,1926,1784,1119,"CD4+CD8-"
"1639",1979,1182,7182,5652,5353,2005,6244,1575,1605,1271,"CD4+CD8-"
"1640",1649,1821,6891,5577,5232,2083,5877,1973,1953,872,"CD4+CD8-"
"1641",2539,5033,1639,1260,5393,4717,1066,4045,2223,1717,"CD56dim"
"1649",6045,4845,1825,6656,5109,2600,3351,6235,1603,1057,"Mature SIg Lambda"
"1661",3001,1349,7084,5581,5442,1962,6113,2877,1545,1161,"CD4+CD8-"
"1662",3079,1830,6758,5554,5492,1544,6917,1756,2130,1315,"CD4+CD8-"
"1663",2313,2937,7214,5564,5226,1643,5817,2553,1567,1158,"CD4+CD8-"
"1665",2594,4632,6694,2265,5841,2428,5861,6239,2180,1110,"CD8+CD4-"
"1669",3720,3909,2915,4562,5365,3709,2721,4452,2188,2710,"Monocytes"
"1673",1214,2472,7085,5333,5177,1923,6436,1799,1484,817,"CD4+CD8-"
"1676",1893,3048,7366,5703,5445,1656,6310,2231,1291,946,"CD4+CD8-"
"1682",2508,3685,6463,5598,5406,2354,6221,1991,1311,995,"CD4+CD8-"
"1684",2350,1823,6503,5145,4953,1949,5407,2060,933,709,"CD4+CD8-"
"1685",1689,3004,6796,5509,5531,1353,6584,2866,1872,1321,"CD4+CD8-"
"1687",3217,4779,2608,3827,5156,4032,2129,4610,2407,2768,"Monocytes"
"1692",2294,4387,2528,4420,5240,2905,3781,4441,5015,7262,"Eosinophils"
"1695",2615,4619,1068,2239,5317,6135,797,2000,1949,1268,"CD56bright"
"1697",2486,2480,6479,1775,5723,1851,5755,6387,2054,1461,"CD8+CD4-"
"1700",2949,5114,2721,4014,5382,3879,3261,4413,2109,2803,"Monocytes"
"1706",2945,1814,6882,5773,5816,1455,5953,1998,1960,1361,"CD4+CD8-"
"1714",2154,4756,7178,5599,5154,1389,6185,1363,1633,943,"CD4+CD8-"
"1715",2574,1823,6661,2167,5615,1605,6202,6344,1992,1263,"CD8+CD4-"
"1718",1460,2954,6655,1661,5810,1878,6003,6604,1911,1589,"CD8+CD4-"
"1736",2991,3251,6480,1730,5597,2004,5991,6416,2066,1141,"CD8+CD4-"
"1746",1514,4223,6840,2382,5666,2221,6091,6369,2068,1570,"CD8+CD4-"
"1749",5764,3773,1910,6458,5341,5665,2003,1536,1514,1026,"Mature SIg Kappa"
"1751",3488,4160,3216,4804,5527,4091,3426,4676,3017,2948,"Monocytes"
"1757",2632,2800,7335,5659,5267,1732,5840,2196,1562,872,"CD4+CD8-"
"1759",1123,1857,7199,5970,5546,1488,6798,2497,1824,1507,"CD4+CD8-"
"1762",2298,4999,2753,2794,5044,2974,1971,4110,1632,1402,"CD56dim"
"1772",2747,4417,3602,3802,5210,3535,3457,4499,2804,2978,"Monocytes"
"1779",2098,5097,2577,2152,5515,5430,3007,5909,2257,1678,"CD56dim"
"1781",2521,3166,7292,5826,5559,2019,6439,2681,1637,1152,"CD4+CD8-"
"1783",2120,3805,3914,4330,5283,3348,4078,4803,4781,6552,"Eosinophils"
"1791",2175,3724,6995,5489,5145,1083,5973,2107,1468,872,"CD4+CD8-"
"1803",2421,6157,2606,2072,5350,3720,2485,4296,2400,1964,"CD56dim"
"1804",1230,4472,7275,5612,5393,2315,6442,705,1679,886,"CD4+CD8-"
"1806",2965,3400,3796,3883,5597,3240,2356,4057,5633,6815,"Eosinophils"
"1808",4020,4047,3714,4567,5275,4518,901,5939,3326,4181,"Monocytes"
"1811",2603,5528,2657,1564,5423,5469,2756,4558,2169,1445,"CD56dim"
"1820",2528,3594,3033,4137,5370,3382,3711,4271,2649,2836,"Monocytes"
"1826",3671,3497,6648,5738,5545,2153,7111,3130,1971,1345,"CD4+CD8-"
"1832",3238,4965,7196,5672,5361,1809,6356,1711,1625,1183,"CD4+CD8-"
"1842",2306,5889,1087,1917,5407,5368,2953,5052,2207,1477,"CD56dim"
"1845",1815,4564,7102,5518,5401,4125,6078,5496,1593,1394,"CD8+CD4-"
"1849",1339,1246,7229,6055,5603,1447,6806,2560,1732,1211,"CD4+CD8-"
"1853",6090,3237,1988,6303,4940,2427,1342,4876,1617,963,"Mature SIg Lambda"
"1859",3554,2486,6634,685,5418,2501,6077,6285,2376,1397,"CD8+CD4-"
"1860",1453,2379,6935,2823,5794,2490,6492,6371,2015,1361,"CD8+CD4-"
"1864",2710,4340,1971,2753,5245,3381,3101,4460,2503,2980,"Monocytes"
"1865",5772,3759,3027,6082,5206,5074,4259,1329,1636,1029,"Mature SIg Kappa"
"1873",1760,3807,6479,1215,5658,1811,6283,6201,2079,1158,"CD8+CD4-"
"1876",1472,4205,6656,5466,5324,2092,5991,1321,1546,664,"CD4+CD8-"
"1879",1138,3775,7301,5694,5508,1773,6965,2823,1900,1337,"CD4+CD8-"
"1882",728,2830,7229,5608,5454,1425,6522,2663,1572,1099,"CD4+CD8-"
"1884",5657,3510,1941,5783,5071,1921,3236,5270,1537,805,"Mature SIg Lambda"
"1886",2343,5791,2917,1134,5710,4833,1267,5424,2141,1931,"CD56dim"
"1887",3243,3917,6687,969,5550,2634,6102,6393,1923,1488,"CD8+CD4-"
"1889",1980,5237,1029,448,5612,5070,2373,3651,2639,1394,"CD56dim"
"1891",3226,3235,7155,1286,5767,1724,6054,6511,2316,1442,"CD8+CD4-"
"1892",2313,5113,2723,3831,5256,3703,2914,4630,3045,2988,"Monocytes"
"1893",1592,1115,7066,932,5773,4934,5449,5816,2209,1860,"CD8+CD4-"
"1896",3340,3734,1527,4077,4846,3459,1618,3936,2130,1686,"Monocytes"
"1901",2695,4534,6663,2220,5258,2913,6148,6442,1685,986,"CD8+CD4-"
"1902",1617,3802,7093,5603,5332,1540,6064,1600,1357,1255,"CD4+CD8-"
"1911",3328,1606,6396,5670,5586,1787,6767,2882,2021,1175,"CD4+CD8-"
"1913",1495,4398,6294,4751,4479,1691,5720,451,1772,793,"CD4+CD8-"
"1915",3049,4845,3325,4557,5418,3742,2422,4786,3202,2907,"Monocytes"
"1928",2373,2529,7149,5498,5334,2376,5555,2111,1322,785,"CD4+CD8-"
"1933",5921,2814,1355,6105,5083,2113,2295,5475,1562,986,"Mature SIg Lambda"
"1944",2461,5800,404,1936,5522,5214,2531,5200,2524,1850,"CD56dim"
"1945",1415,2793,7272,5881,5613,1426,6811,2185,2327,1784,"CD4+CD8-"
"1950",2460,4806,3053,1885,5451,4949,2901,5676,1904,1758,"CD56dim"
"1952",3770,670,7102,5840,5787,1473,6276,2543,2233,1589,"CD4+CD8-"
"1953",2107,5246,2452,2732,5487,5355,1583,5597,2098,1792,"CD56dim"
"1957",2707,3403,6664,2192,5519,2804,6481,6300,2200,1517,"CD8+CD4-"
"1958",2606,4543,2110,4806,5437,3773,3137,4872,3138,2892,"Monocytes"
"1963",2115,2504,6850,1134,5513,2569,6057,6155,1700,1177,"CD8+CD4-"
"1969",2467,5427,2037,916,5377,5247,3393,5897,2033,1740,"CD56dim"
"1970",1866,5121,2638,2821,5545,5076,3200,4852,2256,1807,"CD56dim"
"1972",2262,4010,6821,2066,5823,1041,6609,6683,2451,1507,"CD8+CD4-"
"1973",2477,3195,7005,5568,5419,2156,5999,1061,1336,909,"CD4+CD8-"
"1975",2219,2947,6885,2755,5339,1695,6200,6402,1935,1372,"CD8+CD4-"
"1977",4165,3479,7179,5686,5653,1594,6342,2830,1795,1418,"CD4+CD8-"
"1985",2204,3378,1187,2321,5649,3742,1315,3844,1898,1386,"CD56dim"
"1997",2261,3398,6719,5491,5524,4377,5688,2402,2145,1515,"CD4+CD8-"
"2000",2750,5704,2242,1622,5307,5142,2709,5407,2360,1612,"CD56dim"
"2006",2560,3196,6576,5253,4898,1964,5404,1780,837,676,"CD4+CD8-"
"2015",2906,4943,2177,3807,5268,3647,2677,4158,2065,3028,"Monocytes"
"2019",2417,5057,2100,4412,5398,4196,2225,4811,2783,2648,"Monocytes"
"2023",3003,5423,2352,4155,5532,4133,1673,4957,2984,2922,"Monocytes"
"2030",2611,6347,248,2184,5677,5312,1873,3986,2602,1999,"CD56dim"
"2033",1571,2743,6645,1921,5694,3729,6087,6479,2088,1584,"CD8+CD4-"
"2035",2452,3334,4114,4226,5163,3173,3266,4678,4280,6924,"Eosinophils"
"2037",2298,5833,1874,1938,5618,5632,980,5307,1997,1641,"CD56dim"
"2040",1312,4553,7025,1268,5669,1935,6069,6487,2446,1781,"CD8+CD4-"
"2045",1497,3370,6645,2598,5510,2360,6032,6338,2230,1356,"CD8+CD4-"
"2046",1958,4513,5917,2774,4292,2828,4904,5024,560,1068,"CD8+CD4-"
"2051",850,4225,7003,5432,5327,1938,6288,1209,1796,694,"CD4+CD8-"
"2058",3269,3637,4384,5019,5210,3210,1932,5054,2569,4749,"Monocytes"
"2080",2819,5144,3157,3860,5329,4191,2851,4892,2896,3516,"Monocytes"
"2088",2348,4733,7171,5654,5400,2272,5857,3387,1958,1647,"CD4+CD8-"
"2094",1801,4674,7115,5527,5497,1906,6399,1800,1390,866,"CD4+CD8-"
"2095",1931,3008,6305,1477,5209,1500,6138,6323,1477,1116,"CD8+CD4-"
"2100",5741,4143,2960,5845,5107,2000,2273,5794,1763,802,"Mature SIg Lambda"
"2103",2163,3218,3473,4272,5202,3154,3326,4365,4501,6629,"Eosinophils"
"2107",2832,1303,7206,5840,5538,1072,5773,2649,2231,1288,"CD4+CD8-"
"2110",2313,1984,7018,5416,5083,1763,6134,1220,1909,1034,"CD4+CD8-"
"2118",2305,5656,904,1186,5208,4022,2934,3826,1596,1063,"CD56dim"
"2126",2224,2328,6722,3828,5684,1323,5609,6550,1803,1591,"CD8+CD4-"
"2129",1971,1764,6944,5728,5459,1323,6453,2044,1492,1208,"CD4+CD8-"
"2141",1322,1043,7159,1683,5806,2125,6143,6443,2148,1429,"CD8+CD4-"
"2144",2208,5381,2071,805,5566,5128,3683,5346,2191,1591,"CD56dim"
"2152",3376,3877,2968,5006,5314,3886,3040,4768,2788,3247,"Monocytes"
"2154",2001,2576,6840,1249,5745,2142,6011,6014,1041,1186,"CD8+CD4-"
"2155",1094,2603,6585,914,5552,685,5311,6273,2100,1378,"CD8+CD4-"
"2159",2566,3530,6724,2726,5631,982,4427,6639,2588,1797,"CD8+CD4-"
"2162",2401,4708,2757,2107,4850,4237,1921,3403,1959,1091,"CD56dim"
"2167",1394,4247,6649,3998,5791,3457,6599,6482,3001,2591,"CD8+CD4-"
"2168",2622,3805,3832,4591,5454,2948,3732,4573,4497,7122,"Eosinophils"
"2172",662,3527,7299,5706,5555,1862,6851,3067,1782,1361,"CD4+CD8-"
"2173",2463,2693,7171,5372,5278,1041,6203,2401,1362,1026,"CD4+CD8-"
"2179",2598,5407,4358,4046,4755,3886,3259,4381,2124,2381,"Monocytes"
"2191",2070,2824,6941,5709,5617,1991,5792,2753,2701,1807,"CD4+CD8-"
"2202",2961,4611,2842,4781,5426,4268,3262,4785,2876,3054,"Monocytes"
"2203",2295,3157,6698,1301,5679,1593,6211,6457,2334,1644,"CD8+CD4-"
"2205",2766,5312,1441,2030,5636,5180,1314,5103,2679,1753,"CD56dim"
"2209",2081,1607,6729,1816,5756,3106,4819,6507,1819,1383,"CD8+CD4-"
"2212",2352,2061,6987,5733,5536,2062,6285,890,1463,1085,"CD4+CD8-"
"2225",3210,4470,3281,4053,5180,3055,1740,3821,2580,2935,"Monocytes"
"2227",2629,4758,2396,4372,5120,3958,1839,4409,2775,1848,"Monocytes"
"2238",2067,4226,6903,5515,5356,1950,6397,1239,1604,975,"CD4+CD8-"
"2244",2379,5828,2803,2054,5264,5143,1384,4253,2276,1919,"CD56dim"
"2248",6332,2385,2247,6394,5393,1433,1826,3790,2185,1353,"Mature SIg Lambda"
"2255",2656,2822,6523,962,5802,2536,5693,6535,2014,1525,"CD8+CD4-"
"2260",5198,3682,2373,5416,4879,2699,2064,4164,916,658,"Mature SIg Lambda"
"2268",1426,2707,7109,1611,5810,1197,6051,6491,2050,1459,"CD8+CD4-"
"2274",1454,4664,7110,5751,5586,1584,6505,1936,1339,1342,"CD4+CD8-"
"2276",2304,4535,2128,2512,5595,5209,1466,4473,2198,1437,"CD56dim"
"2277",2658,3517,7336,5578,5240,1513,6034,1797,1903,1014,"CD4+CD8-"
"2287",2128,3154,6976,1581,5567,2903,5879,6489,2345,1437,"CD8+CD4-"
"2288",1908,1520,6973,5721,5412,2247,5915,337,1487,1040,"CD4+CD8-"
"2289",3081,4555,3046,4167,5338,4005,2245,4785,3008,3200,"Monocytes"
"2290",2554,1838,6828,1346,5677,2987,5862,6361,2245,1402,"CD8+CD4-"
"2298",2403,2166,6848,1280,5637,2107,1593,5616,2120,1552,"CD8+CD4-"
"2300",3084,2710,6968,5611,5399,2655,6047,2934,1700,1147,"CD4+CD8-"
"2307",2461,3483,3259,4402,5564,2584,1921,4188,4762,6944,"Eosinophils"
"2309",2955,3060,2792,4546,5086,3765,2423,4275,2209,2241,"Monocytes"
"2310",2289,4442,1642,1119,5349,5329,1810,5472,2266,1255,"CD56dim"
"2318",2313,1749,6887,5696,5607,1722,6673,2606,2000,1536,"CD4+CD8-"
"2332",5776,1708,2516,6352,5131,4461,1194,2664,1882,1680,"Mature SIg Kappa"
"2336",2385,5041,1859,2027,5285,6351,4066,2564,2132,1797,"CD56bright"
"2341",3067,2787,6854,5788,5531,2639,6707,959,1780,1293,"CD4+CD8-"
"2342",2238,735,6974,5524,5361,1700,6433,2587,1605,1060,"CD4+CD8-"
"2348",1595,3136,6512,5102,4863,1475,6256,857,1660,848,"CD4+CD8-"
"2350",1357,1629,6793,1971,5392,3102,6329,6335,1813,992,"CD8+CD4-"
"2352",2401,2210,2398,2063,5378,3788,2206,3665,2015,1628,"CD56dim"
"2356",2301,4028,6536,5705,5618,1429,7214,1278,1895,1429,"CD4+CD8-"
"2358",3661,5200,3292,4172,5268,4272,2756,4782,2867,2973,"Monocytes"
"2359",2690,2503,7153,5591,5219,2000,5634,551,1521,906,"CD4+CD8-"
"2362",2188,3838,7080,5648,5508,1450,6221,2910,1830,1421,"CD4+CD8-"
"2371",1614,2466,6613,5555,5507,1506,5749,1248,1982,1315,"CD4+CD8-"
"2374",2196,5416,1565,962,5592,5188,873,5645,2038,1620,"CD56dim"
"2378",2133,4085,3744,4396,5246,3194,3734,4468,4947,6787,"Eosinophils"
"2391",2504,4352,2210,3206,5097,3497,2088,4259,2183,2611,"Monocytes"
"2393",3114,2907,3919,4475,5262,2948,3614,4677,4452,6963,"Eosinophils"
"2395",2028,5730,1830,2792,5294,4717,1729,4965,1921,1399,"CD56dim"
"2396",2864,1268,7123,5849,5701,1705,5820,3089,1954,1539,"CD4+CD8-"
"2397",3596,3604,7120,5591,5227,2166,6221,2272,1364,966,"CD4+CD8-"
"2399",2156,5000,2599,2101,5364,5702,571,702,1616,1586,"CD56dim"
"2402",3608,5242,6793,5380,4943,3099,6562,3539,1835,1065,"CD4+CD8-"
"2406",2569,3278,7010,5639,5454,2232,6309,1106,1916,1093,"CD4+CD8-"
"2418",2977,4353,6957,5663,4980,2625,6032,3200,2245,1969,"CD4+CD8-"
"2420",2143,3051,1901,2539,4832,4008,2575,3754,1720,1312,"CD56dim"
"2423",2980,6270,2543,2270,5658,5211,2991,5913,2545,1691,"CD56dim"
"2424",2752,4865,3388,4484,5209,3691,3270,4291,3625,3186,"Monocytes"
"2430",2494,5339,1799,83,5214,4708,1675,4396,1891,1277,"CD56dim"
"2431",3665,1333,7203,5678,5492,1445,6418,3078,1452,1048,"CD4+CD8-"
"2439",1757,2705,7559,5770,5443,1781,6278,2489,2061,1211,"CD4+CD8-"
"2448",2428,3917,3836,4400,5461,3363,3781,4805,4924,7632,"Eosinophils"
"2450",2344,3722,7100,5626,5306,2021,6150,2870,1437,1031,"CD4+CD8-"
"2453",2854,2301,6683,5585,5341,1803,5916,1687,1334,940,"CD4+CD8-"
"2455",2316,3868,7155,5694,5477,2152,6232,2773,1318,983,"CD4+CD8-"
"2456",2229,2296,6587,5632,5448,1997,5849,888,1442,1020,"CD4+CD8-"
"2461",2353,3540,6860,1787,5515,2148,5841,6169,2057,1388,"CD8+CD4-"
"2470",5959,3708,3210,5939,5057,1318,1980,5536,1657,886,"Mature SIg Lambda"
"2478",2914,6626,7194,1551,5721,1506,6825,885,2198,1735,"TCRgd-"
"2480",5613,2989,967,5848,4960,5190,1827,2913,1558,732,"Mature SIg Kappa"
"2482",2086,2326,7330,5686,5408,2271,6205,2365,1591,1029,"CD4+CD8-"
"2484",1804,4513,7034,5568,5287,1561,6315,2526,1600,1186,"CD4+CD8-"
"2485",1267,3980,6924,5238,4729,1407,5872,1988,1271,635,"CD4+CD8-"
"2486",2436,3385,3792,4372,5250,2722,2765,4281,4815,6777,"Eosinophils"
"2488",3577,3682,6493,5912,5600,1841,6488,3057,1889,1544,"CD4+CD8-"
"2493",2328,3045,3753,4287,5641,3270,3488,3875,5572,6968,"Eosinophils"
"2503",2456,5344,6536,914,5274,1910,5252,5632,1637,963,"CD8+CD4-"
"2508",2543,2363,2044,1195,5355,4726,1524,4736,2099,1429,"CD56dim"
"2509",6194,1399,2320,6577,5296,5077,2257,2837,1893,1364,"Mature SIg Kappa"
"2514",2250,5646,4034,1938,5344,4706,3894,4189,2925,1618,"CD56dim"
"2518",2819,4143,2878,3905,5350,3101,2963,4499,2304,3289,"Monocytes"
"2523",1951,4447,6490,2226,5761,2113,5937,6469,1799,1504,"CD8+CD4-"
"2524",2273,4231,7019,5534,5374,1770,6216,880,1364,952,"CD4+CD8-"
"2528",871,1973,6690,5840,5695,3457,6622,2244,2298,1946,"CD4+CD8-"
"2529",2467,5634,1770,1155,5476,3952,2111,5026,2091,1345,"CD56dim"
"2531",6029,3536,2478,6589,5394,2161,2476,6105,1551,926,"Mature SIg Lambda"
"2533",2751,2495,7145,5539,5352,1175,5990,1713,1884,915,"CD4+CD8-"
"2540",5818,4439,956,6341,5079,2852,4200,5452,1288,889,"Mature SIg Lambda"
"2541",1877,2411,6838,2045,5473,2909,6211,6496,1437,1318,"CD8+CD4-"
"2544",2036,2472,6216,818,5669,2845,6212,6233,2049,1504,"CD8+CD4-"
"2550",786,2721,7147,5852,5593,1994,6795,2370,1464,1361,"CD4+CD8-"
"2554",2416,4699,2102,3780,5202,3745,2476,4500,2346,3916,"Monocytes"
"2557",2848,1290,6810,1802,5654,1560,6275,6274,2066,1472,"CD8+CD4-"
"2559",2329,2833,6860,5440,5549,1753,6064,1685,1957,1310,"CD4+CD8-"
"2563",2225,2900,6918,5640,5408,2106,6145,2156,1338,1155,"CD4+CD8-"
"2569",1320,3955,6870,5473,5247,1536,6475,2419,1861,915,"CD4+CD8-"
"2573",1990,3537,6904,815,5441,2378,6543,5603,1891,1188,"CD8+CD4-"
"2581",2521,4455,2153,1829,5470,5671,3540,5102,2111,1488,"CD56dim"
"2582",2444,2806,3720,4043,5339,2307,3440,4072,3846,6636,"Eosinophils"
"2592",3428,2691,6853,5496,5330,1959,6762,2790,2461,1108,"CD4+CD8-"
"2596",2818,4669,3354,4653,5477,3649,2296,4591,2684,2914,"Monocytes"
"2614",1919,1592,7261,5608,5444,1460,6303,1600,1551,1246,"CD4+CD8-"
"2616",3094,4940,1704,4185,5232,3923,2979,4505,2494,2296,"Monocytes"
"2621",1501,5516,6899,5359,5128,3202,6381,3681,636,837,"CD4+CD8-"
"2623",3459,4186,6924,6009,5707,1225,7103,2664,2028,1719,"CD4+CD8-"
"2627",3099,2992,7329,5864,5496,1860,6084,2164,2374,1636,"CD4+CD8-"
"2628",5440,2787,2145,6102,4694,2125,1845,5230,1268,943,"Mature SIg Lambda"
"2635",2997,5102,2752,4089,5341,3788,1412,4693,2470,3363,"Monocytes"
"2637",2513,3102,6987,5549,5430,1275,6025,2536,1280,1009,"CD4+CD8-"
"2646",1804,2006,6951,5580,5305,1641,6384,2328,2063,1208,"CD4+CD8-"
"2650",1800,1904,6298,2509,5805,2582,5549,6511,1778,1440,"CD8+CD4-"
"2653",2742,4655,3006,4574,5477,4431,3331,4990,3161,2866,"Monocytes"
"2659",2384,5973,2649,2011,5633,3984,2924,5057,2124,1858,"CD56dim"
"2663",3698,1163,6814,5466,5372,1629,7188,2472,2531,1169,"CD4+CD8-"
"2664",3658,4395,2509,4368,5453,3326,2847,4139,2816,2853,"Monocytes"
"2668",2904,4229,2576,3169,5291,3302,1509,4437,2803,2085,"Monocytes"
"2675",1311,3537,7091,5778,5567,1889,6316,1092,2035,1660,"CD4+CD8-"
"2680",2586,4208,2265,3587,4731,3186,2806,3943,2740,2168,"Monocytes"
"2684",6248,4788,2948,6721,5010,4493,4445,2583,1826,943,"Mature SIg Kappa"
"2685",2108,5424,1662,881,4741,3702,2582,3801,1983,1448,"CD56dim"
"2690",1899,2867,7175,5724,5457,1814,5950,1960,1670,1208,"CD4+CD8-"
